Req Code; ID; RF; Cal; Ch, W#; t_ow mil; t_ow submil; Event
99; 164; 0; 1; 1; 0; 19266755; 75776; 1
99; 164; 1; 1; 1; 0; 19266755; 75823; 1
99; 164; 0; 1; 0; 0; 19266760; 110956; 1
99; 164; 1; 1; 0; 0; 19266760; 111003; 1
99; 164; 0; 1; 1; 0; 19266760; 110956; 1
99; 164; 1; 1; 1; 0; 19266760; 110995; 1
99; 164; 0; 1; 0; 0; 19266765; 146378; 1
99; 164; 1; 1; 0; 0; 19266765; 146424; 1
99; 164; 0; 1; 1; 0; 19266765; 146378; 1
99; 164; 1; 1; 1; 0; 19266765; 146416; 1
99; 164; 0; 1; 0; 0; 19266770; 181564; 1
99; 164; 1; 1; 0; 0; 19266770; 181612; 1
99; 164; 0; 1; 1; 0; 19266770; 181564; 1
99; 164; 1; 1; 1; 0; 19266770; 181612; 1
99; 164; 0; 1; 0; 0; 19266775; 216174; 1
99; 164; 1; 1; 0; 0; 19266775; 216220; 1
99; 164; 0; 1; 1; 0; 19266775; 216174; 1
99; 164; 1; 1; 1; 0; 19266775; 216220; 1
99; 164; 0; 1; 0; 0; 19266780; 251180; 1
99; 164; 1; 1; 0; 0; 19266780; 251228; 1
99; 164; 0; 1; 1; 0; 19266780; 251180; 1
99; 164; 1; 1; 1; 0; 19266780; 251228; 1
99; 164; 0; 1; 0; 0; 19266785; 286340; 1
99; 164; 1; 1; 0; 0; 19266785; 286384; 1
99; 164; 0; 1; 1; 0; 19266785; 286340; 1
99; 164; 1; 1; 1; 0; 19266785; 286384; 1
99; 164; 0; 1; 0; 0; 19266790; 321720; 1
99; 164; 1; 1; 0; 0; 19266790; 321768; 1
99; 164; 0; 1; 1; 0; 19266790; 321720; 1
99; 164; 1; 1; 1; 0; 19266790; 321768; 1
99; 164; 0; 1; 0; 0; 19266795; 356948; 1
99; 164; 0; 1; 1; 0; 19266845; 708050; 2
99; 164; 1; 1; 1; 0; 19266845; 708096; 2
99; 164; 0; 1; 0; 0; 19266850; 742503; 2
99; 164; 1; 1; 0; 0; 19266850; 742542; 2
99; 164; 0; 1; 1; 0; 19266850; 742503; 2
99; 164; 1; 1; 1; 0; 19266850; 742542; 2
99; 164; 0; 1; 0; 0; 19266855; 777401; 2
99; 164; 1; 1; 0; 0; 19266855; 777448; 2
99; 164; 0; 1; 1; 0; 19266855; 777401; 2
99; 164; 1; 1; 1; 0; 19266855; 777448; 2
99; 164; 0; 1; 0; 0; 19266860; 812690; 2
99; 164; 1; 1; 0; 0; 19266860; 812737; 2
99; 164; 0; 1; 1; 0; 19266860; 812690; 2
99; 164; 1; 1; 1; 0; 19266860; 812737; 2
99; 164; 0; 1; 0; 0; 19266865; 847940; 2
99; 164; 1; 1; 0; 0; 19266865; 847978; 2
99; 164; 0; 1; 1; 0; 19266865; 847932; 2
99; 164; 1; 1; 1; 0; 19266865; 847978; 2
99; 164; 0; 1; 0; 0; 19266870; 883158; 2
99; 164; 1; 1; 0; 0; 19266870; 883206; 2
99; 164; 0; 1; 1; 0; 19266870; 883158; 2
99; 164; 1; 1; 1; 0; 19266870; 883206; 2
99; 164; 0; 1; 0; 0; 19266875; 917948; 2
99; 164; 1; 1; 0; 0; 19266875; 917994; 2
99; 164; 0; 1; 1; 0; 19266875; 917948; 2
99; 164; 1; 1; 1; 0; 19266875; 917994; 2
99; 164; 0; 1; 0; 0; 19266880; 953274; 2
99; 164; 1; 1; 0; 0; 19266880; 953322; 2
99; 164; 0; 1; 1; 0; 19266880; 953274; 2
99; 164; 1; 1; 1; 0; 19266880; 953322; 2
99; 164; 0; 1; 0; 0; 19266885; 988978; 2
99; 164; 1; 1; 0; 0; 19266885; 989026; 2
99; 164; 0; 1; 1; 0; 19266885; 988978; 2
99; 164; 1; 1; 1; 0; 19266885; 989026; 2
99; 164; 0; 1; 0; 0; 19266891; 24494; 2
99; 164; 1; 1; 0; 0; 19266891; 24534; 2
99; 164; 0; 1; 1; 0; 19266891; 24494; 2
99; 164; 1; 1; 1; 0; 19266891; 24534; 2
99; 164; 0; 1; 0; 0; 19266896; 59962; 2
99; 164; 0; 1; 1; 0; 19266996; 761440; 3
99; 164; 1; 1; 1; 0; 19266996; 761487; 3
99; 164; 0; 1; 0; 0; 19267001; 796120; 3
99; 164; 1; 1; 0; 0; 19267001; 796159; 3
99; 164; 0; 1; 1; 0; 19267001; 796120; 3
99; 164; 1; 1; 1; 0; 19267001; 796159; 3
99; 164; 0; 1; 0; 0; 19267006; 831042; 3
99; 164; 1; 1; 0; 0; 19267006; 831089; 3
99; 164; 0; 1; 1; 0; 19267006; 831042; 3
99; 164; 1; 1; 1; 0; 19267006; 831089; 3
99; 164; 0; 1; 0; 0; 19267011; 866065; 3
99; 164; 1; 1; 0; 0; 19267011; 866112; 3
99; 164; 0; 1; 1; 0; 19267011; 866065; 3
99; 164; 1; 1; 1; 0; 19267011; 866104; 3
99; 164; 0; 1; 0; 0; 19267016; 900400; 3
99; 164; 1; 1; 0; 0; 19267016; 900448; 3
99; 164; 0; 1; 1; 0; 19267016; 900400; 3
99; 164; 1; 1; 1; 0; 19267016; 900448; 3
99; 164; 0; 1; 0; 0; 19267021; 935064; 3
99; 164; 1; 1; 0; 0; 19267021; 935112; 3
99; 164; 0; 1; 1; 0; 19267021; 935064; 3
99; 164; 1; 1; 1; 0; 19267021; 935112; 3
99; 164; 0; 1; 0; 0; 19267026; 969752; 3
99; 164; 1; 1; 0; 0; 19267026; 969800; 3
99; 164; 0; 1; 1; 0; 19267026; 969752; 3
99; 164; 1; 1; 1; 0; 19267026; 969800; 3
99; 164; 0; 1; 0; 0; 19267032; 4736; 3
99; 164; 1; 1; 0; 0; 19267032; 4784; 3
99; 164; 0; 1; 1; 0; 19267032; 4736; 3
99; 164; 1; 1; 1; 0; 19267032; 4776; 3
99; 164; 0; 1; 0; 0; 19267037; 39604; 3
99; 164; 1; 1; 0; 0; 19267037; 39644; 3
99; 164; 0; 1; 1; 0; 19267037; 39604; 3
99; 164; 1; 1; 1; 0; 19267037; 39644; 3
99; 164; 0; 1; 0; 0; 19267042; 74152; 3
99; 164; 1; 1; 0; 0; 19267042; 74200; 3
99; 164; 0; 1; 1; 0; 19267042; 74152; 3
99; 164; 1; 1; 1; 0; 19267042; 74192; 3
99; 164; 0; 1; 0; 0; 19267047; 109072; 3
99; 164; 0; 1; 1; 0; 19267147; 812284; 4
99; 164; 1; 1; 1; 0; 19267147; 812331; 4
99; 164; 0; 1; 0; 0; 19267152; 847776; 4
99; 164; 1; 1; 0; 0; 19267152; 847815; 4
99; 164; 0; 1; 1; 0; 19267152; 847776; 4
99; 164; 1; 1; 1; 0; 19267152; 847815; 4
99; 164; 0; 1; 0; 0; 19267157; 882956; 4
99; 164; 1; 1; 0; 0; 19267157; 883003; 4
99; 164; 0; 1; 1; 0; 19267157; 882956; 4
99; 164; 1; 1; 1; 0; 19267157; 883003; 4
99; 164; 0; 1; 0; 0; 19267162; 918268; 4
99; 164; 1; 1; 0; 0; 19267162; 918315; 4
99; 164; 0; 1; 1; 0; 19267162; 918268; 4
99; 164; 1; 1; 1; 0; 19267162; 918315; 4
99; 164; 0; 1; 0; 0; 19267167; 953176; 4
99; 164; 1; 1; 0; 0; 19267167; 953214; 4
99; 164; 0; 1; 1; 0; 19267167; 953168; 4
99; 164; 1; 1; 1; 0; 19267167; 953214; 4
99; 164; 0; 1; 0; 0; 19267172; 988792; 4
99; 164; 1; 1; 0; 0; 19267172; 988840; 4
99; 164; 0; 1; 1; 0; 19267172; 988792; 4
99; 164; 1; 1; 1; 0; 19267172; 988832; 4
99; 164; 0; 1; 0; 0; 19267178; 24644; 4
99; 164; 1; 1; 0; 0; 19267178; 24690; 4
99; 164; 0; 1; 1; 0; 19267178; 24644; 4
99; 164; 1; 1; 1; 0; 19267178; 24690; 4
99; 164; 0; 1; 0; 0; 19267183; 60072; 4
99; 164; 1; 1; 0; 0; 19267183; 60120; 4
99; 164; 0; 1; 1; 0; 19267183; 60072; 4
99; 164; 1; 1; 1; 0; 19267183; 60112; 4
99; 164; 0; 1; 0; 0; 19267188; 95524; 4
99; 164; 1; 1; 0; 0; 19267188; 95572; 4
99; 164; 0; 1; 1; 0; 19267188; 95524; 4
99; 164; 1; 1; 1; 0; 19267188; 95572; 4
99; 164; 0; 1; 0; 0; 19267193; 130540; 4
99; 164; 1; 1; 0; 0; 19267193; 130588; 4
99; 164; 0; 1; 1; 0; 19267193; 130540; 4
99; 164; 1; 1; 1; 0; 19267193; 130588; 4
99; 164; 0; 1; 0; 0; 19267198; 165876; 4
99; 164; 0; 1; 1; 0; 19267298; 871503; 5
99; 164; 1; 1; 1; 0; 19267298; 871542; 5
99; 164; 0; 1; 0; 0; 19267303; 906995; 5
99; 164; 1; 1; 0; 0; 19267303; 907042; 5
99; 164; 0; 1; 1; 0; 19267303; 906995; 5
99; 164; 1; 1; 1; 0; 19267303; 907034; 5
99; 164; 0; 1; 0; 0; 19267308; 941729; 5
99; 164; 1; 1; 0; 0; 19267308; 941776; 5
99; 164; 0; 1; 1; 0; 19267308; 941729; 5
99; 164; 1; 1; 1; 0; 19267308; 941768; 5
99; 164; 0; 1; 0; 0; 19267313; 977057; 5
99; 164; 1; 1; 0; 0; 19267313; 977104; 5
99; 164; 0; 1; 1; 0; 19267313; 977057; 5
99; 164; 1; 1; 1; 0; 19267313; 977096; 5
99; 164; 0; 1; 0; 0; 19267319; 12659; 5
99; 164; 1; 1; 0; 0; 19267319; 12707; 5
99; 164; 0; 1; 1; 0; 19267319; 12659; 5
99; 164; 1; 1; 1; 0; 19267319; 12699; 5
99; 164; 0; 1; 0; 0; 19267324; 48229; 5
99; 164; 1; 1; 0; 0; 19267324; 48275; 5
99; 164; 0; 1; 1; 0; 19267324; 48229; 5
99; 164; 1; 1; 1; 0; 19267324; 48267; 5
99; 164; 0; 1; 0; 0; 19267329; 83917; 5
99; 164; 1; 1; 0; 0; 19267329; 83963; 5
99; 164; 0; 1; 1; 0; 19267329; 83917; 5
99; 164; 1; 1; 1; 0; 19267329; 83963; 5
99; 164; 0; 1; 0; 0; 19267334; 119079; 5
99; 164; 1; 1; 0; 0; 19267334; 119127; 5
99; 164; 0; 1; 1; 0; 19267334; 119079; 5
99; 164; 1; 1; 1; 0; 19267334; 119119; 5
99; 164; 0; 1; 0; 0; 19267339; 154699; 5
99; 164; 1; 1; 0; 0; 19267339; 154735; 5
99; 164; 0; 1; 1; 0; 19267339; 154699; 5
99; 164; 1; 1; 1; 0; 19267339; 154735; 5
99; 164; 0; 1; 0; 0; 19267344; 190323; 5
99; 164; 1; 1; 0; 0; 19267344; 190363; 5
99; 164; 0; 1; 1; 0; 19267344; 190323; 5
99; 164; 1; 1; 1; 0; 19267344; 190363; 5
99; 164; 0; 1; 0; 0; 19267349; 225919; 5
99; 164; 0; 1; 1; 0; 19267449; 941776; 6
99; 164; 1; 1; 1; 0; 19267449; 941815; 6
99; 164; 0; 1; 0; 0; 19267454; 977909; 6
99; 164; 1; 1; 0; 0; 19267454; 977956; 6
99; 164; 0; 1; 1; 0; 19267454; 977909; 6
99; 164; 1; 1; 1; 0; 19267454; 977956; 6
99; 164; 0; 1; 0; 0; 19267460; 13581; 6
99; 164; 1; 1; 0; 0; 19267460; 13628; 6
99; 164; 0; 1; 1; 0; 19267460; 13581; 6
99; 164; 1; 1; 1; 0; 19267460; 13620; 6
99; 164; 0; 1; 0; 0; 19267465; 49370; 6
99; 164; 1; 1; 0; 0; 19267465; 49417; 6
99; 164; 0; 1; 1; 0; 19267465; 49370; 6
99; 164; 1; 1; 1; 0; 19267465; 49417; 6
99; 164; 0; 1; 0; 0; 19267470; 85384; 6
99; 164; 1; 1; 0; 0; 19267470; 85432; 6
99; 164; 0; 1; 1; 0; 19267470; 85384; 6
99; 164; 1; 1; 1; 0; 19267470; 85432; 6
99; 164; 0; 1; 0; 0; 19267475; 120940; 6
99; 164; 1; 1; 0; 0; 19267475; 120988; 6
99; 164; 0; 1; 1; 0; 19267475; 120940; 6
99; 164; 1; 1; 1; 0; 19267475; 120988; 6
99; 164; 0; 1; 0; 0; 19267480; 156878; 6
99; 164; 1; 1; 0; 0; 19267480; 156916; 6
99; 164; 0; 1; 1; 0; 19267480; 156878; 6
99; 164; 1; 1; 1; 0; 19267480; 156916; 6
99; 164; 0; 1; 0; 0; 19267485; 192612; 6
99; 164; 1; 1; 0; 0; 19267485; 192652; 6
99; 164; 0; 1; 1; 0; 19267485; 192612; 6
99; 164; 1; 1; 1; 0; 19267485; 192652; 6
99; 164; 0; 1; 0; 0; 19267490; 228512; 6
99; 164; 1; 1; 0; 0; 19267490; 228556; 6
99; 164; 0; 1; 1; 0; 19267490; 228512; 6
99; 164; 1; 1; 1; 0; 19267490; 228556; 6
99; 164; 0; 1; 0; 0; 19267495; 264252; 6
99; 164; 0; 1; 1; 0; 19267595; 974050; 7
99; 164; 1; 1; 1; 0; 19267595; 974096; 7
99; 164; 0; 1; 0; 0; 19267601; 8964; 7
99; 164; 1; 1; 0; 0; 19267601; 9010; 7
99; 164; 0; 1; 1; 0; 19267601; 8964; 7
99; 164; 1; 1; 1; 0; 19267601; 9010; 7
99; 164; 0; 1; 0; 0; 19267606; 44581; 7
99; 164; 1; 1; 0; 0; 19267606; 44620; 7
99; 164; 0; 1; 1; 0; 19267606; 44581; 7
99; 164; 1; 1; 1; 0; 19267606; 44620; 7
99; 164; 0; 1; 0; 0; 19267611; 80120; 7
99; 164; 1; 1; 0; 0; 19267611; 80167; 7
99; 164; 0; 1; 1; 0; 19267611; 80120; 7
99; 164; 1; 1; 1; 0; 19267611; 80159; 7
99; 164; 0; 1; 0; 0; 19267616; 115440; 7
99; 164; 1; 1; 0; 0; 19267616; 115486; 7
99; 164; 0; 1; 1; 0; 19267616; 115440; 7
99; 164; 1; 1; 1; 0; 19267616; 115486; 7
99; 164; 0; 1; 0; 0; 19267621; 150698; 7
99; 164; 1; 1; 0; 0; 19267621; 150746; 7
99; 164; 0; 1; 1; 0; 19267621; 150698; 7
99; 164; 1; 1; 1; 0; 19267621; 150738; 7
99; 164; 0; 1; 0; 0; 19267626; 185642; 7
99; 164; 1; 1; 0; 0; 19267626; 185690; 7
99; 164; 0; 1; 1; 0; 19267626; 185642; 7
99; 164; 1; 1; 1; 0; 19267626; 185682; 7
99; 164; 0; 1; 0; 0; 19267631; 221026; 7
99; 164; 1; 1; 0; 0; 19267631; 221074; 7
99; 164; 0; 1; 1; 0; 19267631; 221026; 7
99; 164; 1; 1; 1; 0; 19267631; 221074; 7
99; 164; 0; 1; 0; 0; 19267636; 256674; 7
99; 164; 1; 1; 0; 0; 19267636; 256722; 7
99; 164; 0; 1; 1; 0; 19267636; 256674; 7
99; 164; 1; 1; 1; 0; 19267636; 256714; 7
99; 164; 0; 1; 0; 0; 19267641; 291910; 7
99; 164; 1; 1; 0; 0; 19267641; 291946; 7
99; 164; 0; 1; 1; 0; 19267641; 291910; 7
99; 164; 1; 1; 1; 0; 19267641; 291946; 7
99; 164; 0; 1; 0; 0; 19267646; 327134; 7
99; 164; 0; 1; 1; 0; 19267696; 676315; 8
99; 164; 1; 1; 1; 0; 19267696; 676362; 8
99; 164; 0; 1; 0; 0; 19267701; 711167; 8
99; 164; 1; 1; 0; 0; 19267701; 711206; 8
99; 164; 0; 1; 1; 0; 19267701; 711167; 8
99; 164; 1; 1; 1; 0; 19267701; 711206; 8
99; 164; 0; 1; 0; 0; 19267706; 746300; 8
99; 164; 1; 1; 0; 0; 19267706; 746346; 8
99; 164; 0; 1; 1; 0; 19267706; 746300; 8
99; 164; 1; 1; 1; 0; 19267706; 746339; 8
99; 164; 0; 1; 0; 0; 19267711; 781354; 8
99; 164; 1; 1; 0; 0; 19267711; 781401; 8
99; 164; 0; 1; 1; 0; 19267711; 781354; 8
99; 164; 1; 1; 1; 0; 19267711; 781401; 8
99; 164; 0; 1; 0; 0; 19267716; 815925; 8
99; 164; 1; 1; 0; 0; 19267716; 815963; 8
99; 164; 0; 1; 1; 0; 19267716; 815925; 8
99; 164; 1; 1; 1; 0; 19267716; 815963; 8
99; 164; 0; 1; 0; 0; 19267721; 850807; 8
99; 164; 1; 1; 0; 0; 19267721; 850847; 8
99; 164; 0; 1; 1; 0; 19267721; 850807; 8
99; 164; 1; 1; 1; 0; 19267721; 850847; 8
99; 164; 0; 1; 0; 0; 19267726; 885831; 8
99; 164; 1; 1; 0; 0; 19267726; 885879; 8
99; 164; 0; 1; 1; 0; 19267726; 885831; 8
99; 164; 1; 1; 1; 0; 19267726; 885879; 8
99; 164; 0; 1; 0; 0; 19267731; 920923; 8
99; 164; 1; 1; 0; 0; 19267731; 920971; 8
99; 164; 0; 1; 1; 0; 19267731; 920923; 8
99; 164; 1; 1; 1; 0; 19267731; 920971; 8
99; 164; 0; 1; 0; 0; 19267736; 955699; 8
99; 164; 1; 1; 0; 0; 19267736; 955747; 8
99; 164; 0; 1; 1; 0; 19267736; 955699; 8
99; 164; 1; 1; 1; 0; 19267736; 955739; 8
99; 164; 0; 1; 0; 0; 19267741; 989915; 8
99; 164; 1; 1; 0; 0; 19267741; 989963; 8
99; 164; 0; 1; 1; 0; 19267741; 989915; 8
99; 164; 1; 1; 1; 0; 19267741; 989955; 8
99; 164; 0; 1; 0; 0; 19267747; 24739; 8
99; 164; 0; 1; 1; 0; 19267847; 724956; 9
99; 164; 1; 1; 1; 0; 19267847; 724995; 9
99; 164; 0; 1; 0; 0; 19267852; 760440; 9
99; 164; 1; 1; 0; 0; 19267852; 760487; 9
99; 164; 0; 1; 1; 0; 19267852; 760440; 9
99; 164; 1; 1; 1; 0; 19267852; 760487; 9
99; 164; 0; 1; 0; 0; 19267857; 795565; 9
99; 164; 1; 1; 0; 0; 19267857; 795612; 9
99; 164; 0; 1; 1; 0; 19267857; 795565; 9
99; 164; 1; 1; 1; 0; 19267857; 795612; 9
99; 164; 0; 1; 0; 0; 19267862; 830378; 9
99; 164; 1; 1; 0; 0; 19267862; 830417; 9
99; 164; 0; 1; 1; 0; 19267862; 830378; 9
99; 164; 1; 1; 1; 0; 19267862; 830417; 9
99; 164; 0; 1; 0; 0; 19267867; 864862; 9
99; 164; 1; 1; 0; 0; 19267867; 864900; 9
99; 164; 0; 1; 1; 0; 19267867; 864854; 9
99; 164; 1; 1; 1; 0; 19267867; 864900; 9
99; 164; 0; 1; 0; 0; 19267872; 900096; 9
99; 164; 1; 1; 0; 0; 19267872; 900136; 9
99; 164; 0; 1; 1; 0; 19267872; 900096; 9
99; 164; 1; 1; 1; 0; 19267872; 900136; 9
99; 164; 0; 1; 0; 0; 19267877; 935580; 9
99; 164; 1; 1; 0; 0; 19267877; 935628; 9
99; 164; 0; 1; 1; 0; 19267877; 935580; 9
99; 164; 1; 1; 1; 0; 19267877; 935628; 9
99; 164; 0; 1; 0; 0; 19267882; 970668; 9
99; 164; 1; 1; 0; 0; 19267882; 970716; 9
99; 164; 0; 1; 1; 0; 19267882; 970668; 9
99; 164; 1; 1; 1; 0; 19267882; 970716; 9
99; 164; 0; 1; 0; 0; 19267888; 6052; 9
99; 164; 1; 1; 0; 0; 19267888; 6096; 9
99; 164; 0; 1; 1; 0; 19267888; 6052; 9
99; 164; 1; 1; 1; 0; 19267888; 6088; 9
99; 164; 0; 1; 0; 0; 19267893; 41128; 9
99; 164; 1; 1; 0; 0; 19267893; 41168; 9
99; 164; 0; 1; 1; 0; 19267893; 41128; 9
99; 164; 1; 1; 1; 0; 19267893; 41168; 9
99; 164; 0; 1; 0; 0; 19267898; 76488; 9
99; 164; 0; 1; 1; 0; 19267999; 4294755166; 10
99; 164; 1; 1; 1; 0; 19267999; 4294755205; 10
99; 164; 0; 1; 0; 0; 19268003; 823573; 10
99; 164; 1; 1; 0; 0; 19268003; 823620; 10
99; 164; 0; 1; 1; 0; 19268003; 823573; 10
99; 164; 1; 1; 1; 0; 19268003; 823620; 10
99; 164; 0; 1; 0; 0; 19268008; 858620; 10
99; 164; 1; 1; 0; 0; 19268008; 858667; 10
99; 164; 0; 1; 1; 0; 19268008; 858620; 10
99; 164; 1; 1; 1; 0; 19268008; 858659; 10
99; 164; 0; 1; 0; 0; 19268013; 893940; 10
99; 164; 1; 1; 0; 0; 19268013; 893987; 10
99; 164; 0; 1; 1; 0; 19268013; 893940; 10
99; 164; 1; 1; 1; 0; 19268013; 893979; 10
99; 164; 0; 1; 0; 0; 19268018; 929566; 10
99; 164; 1; 1; 0; 0; 19268018; 929612; 10
99; 164; 0; 1; 1; 0; 19268018; 929566; 10
99; 164; 1; 1; 1; 0; 19268018; 929612; 10
99; 164; 0; 1; 0; 0; 19268023; 965128; 10
99; 164; 1; 1; 0; 0; 19268023; 965174; 10
99; 164; 0; 1; 1; 0; 19268023; 965128; 10
99; 164; 1; 1; 1; 0; 19268023; 965166; 10
99; 164; 0; 1; 0; 0; 19268029; 666; 10
99; 164; 1; 1; 0; 0; 19268029; 714; 10
99; 164; 0; 1; 1; 0; 19268029; 666; 10
99; 164; 1; 1; 1; 0; 19268029; 714; 10
99; 164; 0; 1; 0; 0; 19268034; 36082; 10
99; 164; 1; 1; 0; 0; 19268034; 36118; 10
99; 164; 0; 1; 1; 0; 19268034; 36074; 10
99; 164; 1; 1; 1; 0; 19268034; 36118; 10
99; 164; 0; 1; 0; 0; 19268039; 71942; 10
99; 164; 1; 1; 0; 0; 19268039; 71986; 10
99; 164; 0; 1; 1; 0; 19268039; 71942; 10
99; 164; 1; 1; 1; 0; 19268039; 71978; 10
99; 164; 0; 1; 0; 0; 19268044; 107806; 10
99; 164; 1; 1; 0; 0; 19268044; 107846; 10
99; 164; 0; 1; 1; 0; 19268044; 107798; 10
99; 164; 1; 1; 1; 0; 19268044; 107846; 10
99; 164; 0; 1; 0; 0; 19268049; 143590; 10
99; 164; 0; 1; 1; 0; 19268149; 853589; 11
99; 164; 1; 1; 1; 0; 19268149; 853635; 11
99; 164; 0; 1; 0; 0; 19268154; 889292; 11
99; 164; 1; 1; 0; 0; 19268154; 889339; 11
99; 164; 0; 1; 1; 0; 19268154; 889292; 11
99; 164; 1; 1; 1; 0; 19268154; 889331; 11
99; 164; 0; 1; 0; 0; 19268159; 924878; 11
99; 164; 1; 1; 0; 0; 19268159; 924925; 11
99; 164; 0; 1; 1; 0; 19268159; 924878; 11
99; 164; 1; 1; 1; 0; 19268159; 924925; 11
99; 164; 0; 1; 0; 0; 19268164; 960760; 11
99; 164; 1; 1; 0; 0; 19268164; 960800; 11
99; 164; 0; 1; 1; 0; 19268164; 960760; 11
99; 164; 1; 1; 1; 0; 19268164; 960800; 11
99; 164; 0; 1; 0; 0; 19268169; 996869; 11
99; 164; 1; 1; 0; 0; 19268169; 996909; 11
99; 164; 0; 1; 1; 0; 19268169; 996861; 11
99; 164; 1; 1; 1; 0; 19268169; 996909; 11
99; 164; 0; 1; 0; 0; 19268175; 32635; 11
99; 164; 1; 1; 0; 0; 19268175; 32681; 11
99; 164; 0; 1; 1; 0; 19268175; 32635; 11
99; 164; 1; 1; 1; 0; 19268175; 32681; 11
99; 164; 0; 1; 0; 0; 19268180; 68651; 11
99; 164; 1; 1; 0; 0; 19268180; 68697; 11
99; 164; 0; 1; 1; 0; 19268180; 68651; 11
99; 164; 1; 1; 1; 0; 19268180; 68697; 11
99; 164; 0; 1; 0; 0; 19268185; 104605; 11
99; 164; 1; 1; 0; 0; 19268185; 104653; 11
99; 164; 0; 1; 1; 0; 19268185; 104605; 11
99; 164; 1; 1; 1; 0; 19268185; 104653; 11
99; 164; 0; 1; 0; 0; 19268190; 140533; 11
99; 164; 1; 1; 0; 0; 19268190; 140581; 11
99; 164; 0; 1; 1; 0; 19268190; 140533; 11
99; 164; 1; 1; 1; 0; 19268190; 140581; 11
99; 164; 0; 1; 0; 0; 19268195; 176401; 11
99; 164; 0; 1; 1; 0; 19268295; 893034; 12
99; 164; 1; 1; 1; 0; 19268295; 893073; 12
99; 164; 0; 1; 0; 0; 19268300; 927995; 12
99; 164; 1; 1; 0; 0; 19268300; 928042; 12
99; 164; 0; 1; 1; 0; 19268300; 927995; 12
99; 164; 1; 1; 1; 0; 19268300; 928042; 12
99; 164; 0; 1; 0; 0; 19268305; 963385; 12
99; 164; 1; 1; 0; 0; 19268305; 963432; 12
99; 164; 0; 1; 1; 0; 19268305; 963385; 12
99; 164; 1; 1; 1; 0; 19268305; 963432; 12
99; 164; 0; 1; 0; 0; 19268310; 999112; 12
99; 164; 1; 1; 0; 0; 19268310; 999159; 12
99; 164; 0; 1; 1; 0; 19268310; 999112; 12
99; 164; 1; 1; 1; 0; 19268310; 999151; 12
99; 164; 0; 1; 0; 0; 19268316; 34706; 12
99; 164; 1; 1; 0; 0; 19268316; 34754; 12
99; 164; 0; 1; 1; 0; 19268316; 34706; 12
99; 164; 1; 1; 1; 0; 19268316; 34746; 12
99; 164; 0; 1; 0; 0; 19268321; 70128; 12
99; 164; 1; 1; 0; 0; 19268321; 70166; 12
