Req Code; ID; RF; Cal; Ch, W#; t_ow mil; t_ow submil; Event
99; 112; 0; 1; 1; 0; 1267747; 468807; 0
99; 112; 1; 1; 1; 0; 1267747; 468839; 0
99; 112; 0; 1; 0; 0; 1267752; 435487; 0
99; 112; 1; 1; 0; 0; 1267752; 435526; 0
99; 112; 0; 1; 1; 0; 1267752; 435487; 0
99; 112; 1; 1; 1; 0; 1267752; 435526; 0
99; 112; 0; 1; 0; 0; 1267757; 401885; 0
99; 112; 1; 1; 0; 0; 1267757; 401925; 0
99; 112; 0; 1; 1; 0; 1267757; 401885; 0
99; 112; 1; 1; 1; 0; 1267757; 401925; 0
99; 112; 0; 1; 0; 0; 1267762; 367964; 0
99; 112; 1; 1; 0; 0; 1267762; 367995; 0
99; 112; 0; 1; 1; 0; 1267762; 367956; 0
99; 112; 1; 1; 1; 0; 1267762; 367995; 0
99; 112; 0; 1; 0; 0; 1267767; 334003; 0
99; 112; 1; 1; 0; 0; 1267767; 334043; 0
99; 112; 0; 1; 1; 0; 1267767; 334003; 0
99; 112; 1; 1; 1; 0; 1267767; 334035; 0
99; 112; 0; 1; 0; 0; 1267772; 300307; 0
99; 112; 1; 1; 0; 0; 1267772; 300347; 0
99; 112; 0; 1; 1; 0; 1267772; 300307; 0
99; 112; 1; 1; 1; 0; 1267772; 300347; 0
99; 112; 0; 1; 0; 0; 1267777; 266487; 0
99; 112; 1; 1; 0; 0; 1267777; 266527; 0
99; 112; 0; 1; 1; 0; 1267777; 266487; 0
99; 112; 1; 1; 1; 0; 1267777; 266527; 0
99; 112; 0; 1; 0; 0; 1267782; 232715; 0
99; 112; 1; 1; 0; 0; 1267782; 232743; 0
99; 112; 0; 1; 1; 0; 1267782; 232707; 0
99; 112; 1; 1; 1; 0; 1267782; 232743; 0
99; 112; 0; 1; 0; 0; 1267787; 198543; 0
99; 112; 1; 1; 0; 0; 1267787; 198583; 0
99; 112; 0; 1; 1; 0; 1267787; 198543; 0
99; 112; 1; 1; 1; 0; 1267787; 198575; 0
99; 112; 0; 1; 0; 0; 1267792; 164919; 0
99; 112; 1; 1; 0; 0; 1267792; 164955; 0
99; 112; 0; 1; 1; 0; 1267792; 164919; 0
99; 112; 1; 1; 1; 0; 1267792; 164955; 0
99; 112; 0; 1; 0; 0; 1267797; 131619; 0
99; 112; 0; 1; 1; 0; 1267896; 454612; 1
99; 112; 1; 1; 1; 0; 1267896; 454651; 1
99; 112; 0; 1; 0; 0; 1267901; 420706; 1
99; 112; 1; 1; 0; 0; 1267901; 420745; 1
99; 112; 0; 1; 1; 0; 1267901; 420698; 1
99; 112; 1; 1; 1; 0; 1267901; 420737; 1
99; 112; 0; 1; 0; 0; 1267906; 386885; 1
99; 112; 1; 1; 0; 0; 1267906; 386925; 1
99; 112; 0; 1; 1; 0; 1267906; 386885; 1
99; 112; 1; 1; 1; 0; 1267906; 386925; 1
99; 112; 0; 1; 0; 0; 1267911; 353182; 1
99; 112; 1; 1; 0; 0; 1267911; 353214; 1
99; 112; 0; 1; 1; 0; 1267911; 353175; 1
99; 112; 1; 1; 1; 0; 1267911; 353214; 1
99; 112; 0; 1; 0; 0; 1267916; 319510; 1
99; 112; 1; 1; 0; 0; 1267916; 319550; 1
99; 112; 0; 1; 1; 0; 1267916; 319510; 1
99; 112; 1; 1; 1; 0; 1267916; 319542; 1
99; 112; 0; 1; 0; 0; 1267921; 285488; 1
99; 112; 1; 1; 0; 0; 1267921; 285526; 1
99; 112; 0; 1; 1; 0; 1267921; 285488; 1
99; 112; 1; 1; 1; 0; 1267921; 285526; 1
99; 112; 0; 1; 0; 0; 1267926; 251752; 1
99; 112; 1; 1; 0; 0; 1267926; 251792; 1
99; 112; 0; 1; 1; 0; 1267926; 251752; 1
99; 112; 1; 1; 1; 0; 1267926; 251792; 1
99; 112; 0; 1; 0; 0; 1267931; 218340; 1
99; 112; 1; 1; 0; 0; 1267931; 218380; 1
99; 112; 0; 1; 1; 0; 1267931; 218340; 1
99; 112; 1; 1; 1; 0; 1267931; 218372; 1
99; 112; 0; 1; 0; 0; 1267936; 184652; 1
99; 112; 1; 1; 0; 0; 1267936; 184692; 1
99; 112; 0; 1; 1; 0; 1267936; 184652; 1
99; 112; 1; 1; 1; 0; 1267936; 184684; 1
99; 112; 0; 1; 0; 0; 1267941; 151196; 1
99; 112; 1; 1; 0; 0; 1267941; 151236; 1
99; 112; 0; 1; 1; 0; 1267941; 151196; 1
99; 112; 1; 1; 1; 0; 1267941; 151236; 1
99; 112; 0; 1; 0; 0; 1267946; 117220; 1
99; 112; 0; 1; 1; 0; 1268045; 450674; 2
99; 112; 1; 1; 1; 0; 1268045; 450713; 2
99; 112; 0; 1; 0; 0; 1268050; 417009; 2
99; 112; 1; 1; 0; 0; 1268050; 417048; 2
99; 112; 0; 1; 1; 0; 1268050; 417009; 2
99; 112; 1; 1; 1; 0; 1268050; 417048; 2
99; 112; 0; 1; 0; 0; 1268055; 383807; 2
99; 112; 1; 1; 0; 0; 1268055; 383846; 2
99; 112; 0; 1; 1; 0; 1268055; 383807; 2
99; 112; 1; 1; 1; 0; 1268055; 383846; 2
99; 112; 0; 1; 0; 0; 1268060; 350535; 2
99; 112; 1; 1; 0; 0; 1268060; 350574; 2
99; 112; 0; 1; 1; 0; 1268060; 350535; 2
99; 112; 1; 1; 1; 0; 1268060; 350574; 2
99; 112; 0; 1; 0; 0; 1268065; 317160; 2
99; 112; 1; 1; 0; 0; 1268065; 317200; 2
99; 112; 0; 1; 1; 0; 1268065; 317160; 2
99; 112; 1; 1; 1; 0; 1268065; 317200; 2
99; 112; 0; 1; 0; 0; 1268070; 283184; 2
99; 112; 1; 1; 0; 0; 1268070; 283222; 2
99; 112; 0; 1; 1; 0; 1268070; 283184; 2
99; 112; 1; 1; 1; 0; 1268070; 283222; 2
99; 112; 0; 1; 0; 0; 1268075; 249896; 2
99; 112; 1; 1; 0; 0; 1268075; 249934; 2
99; 112; 0; 1; 1; 0; 1268075; 249896; 2
99; 112; 1; 1; 1; 0; 1268075; 249926; 2
99; 112; 0; 1; 0; 0; 1268080; 216694; 2
99; 112; 1; 1; 0; 0; 1268080; 216726; 2
99; 112; 0; 1; 1; 0; 1268080; 216686; 2
99; 112; 1; 1; 1; 0; 1268080; 216726; 2
99; 112; 0; 1; 0; 0; 1268085; 183390; 2
99; 112; 1; 1; 0; 0; 1268085; 183426; 2
99; 112; 0; 1; 1; 0; 1268085; 183390; 2
99; 112; 1; 1; 1; 0; 1268085; 183426; 2
99; 112; 0; 1; 0; 0; 1268090; 150270; 2
99; 112; 1; 1; 0; 0; 1268090; 150310; 2
99; 112; 0; 1; 1; 0; 1268090; 150270; 2
99; 112; 1; 1; 1; 0; 1268090; 150310; 2
99; 112; 0; 1; 0; 0; 1268095; 116778; 2
99; 112; 0; 1; 1; 0; 1268149; 752706; 3
99; 112; 1; 1; 1; 0; 1268149; 752745; 3
99; 112; 0; 1; 0; 0; 1268154; 719401; 3
99; 112; 1; 1; 0; 0; 1268154; 719432; 3
99; 112; 0; 1; 1; 0; 1268154; 719393; 3
99; 112; 1; 1; 1; 0; 1268154; 719432; 3
99; 112; 0; 1; 0; 0; 1268159; 686479; 3
99; 112; 1; 1; 0; 0; 1268159; 686518; 3
99; 112; 0; 1; 1; 0; 1268159; 686471; 3
99; 112; 1; 1; 1; 0; 1268159; 686510; 3
99; 112; 0; 1; 0; 0; 1268164; 653854; 3
99; 112; 1; 1; 0; 0; 1268164; 653893; 3
99; 112; 0; 1; 1; 0; 1268164; 653854; 3
99; 112; 1; 1; 1; 0; 1268164; 653893; 3
99; 112; 0; 1; 0; 0; 1268169; 620902; 3
99; 112; 1; 1; 0; 0; 1268169; 620940; 3
99; 112; 0; 1; 1; 0; 1268169; 620902; 3
99; 112; 1; 1; 1; 0; 1268169; 620932; 3
99; 112; 0; 1; 0; 0; 1268174; 587910; 3
99; 112; 1; 1; 0; 0; 1268174; 587948; 3
99; 112; 0; 1; 1; 0; 1268174; 587910; 3
99; 112; 1; 1; 1; 0; 1268174; 587948; 3
99; 112; 0; 1; 0; 0; 1268179; 554566; 3
99; 112; 1; 1; 0; 0; 1268179; 554596; 3
99; 112; 0; 1; 1; 0; 1268179; 554558; 3
99; 112; 1; 1; 1; 0; 1268179; 554596; 3
99; 112; 0; 1; 0; 0; 1268184; 521434; 3
99; 112; 1; 1; 0; 0; 1268184; 521470; 3
99; 112; 0; 1; 1; 0; 1268184; 521434; 3
99; 112; 1; 1; 1; 0; 1268184; 521470; 3
99; 112; 0; 1; 0; 0; 1268189; 488494; 3
99; 112; 1; 1; 0; 0; 1268189; 488534; 3
99; 112; 0; 1; 1; 0; 1268189; 488494; 3
99; 112; 1; 1; 1; 0; 1268189; 488534; 3
99; 112; 0; 1; 0; 0; 1268194; 455394; 3
99; 112; 1; 1; 0; 0; 1268194; 455434; 3
99; 112; 0; 1; 1; 0; 1268194; 455394; 3
99; 112; 1; 1; 1; 0; 1268194; 455434; 3
99; 112; 0; 1; 0; 0; 1268199; 422418; 3
99; 112; 0; 1; 1; 0; 1268298; 762776; 4
99; 112; 1; 1; 1; 0; 1268298; 762815; 4
99; 112; 0; 1; 0; 0; 1268303; 729221; 4
99; 112; 1; 1; 0; 0; 1268303; 729260; 4
99; 112; 0; 1; 1; 0; 1268303; 729221; 4
99; 112; 1; 1; 1; 0; 1268303; 729260; 4
99; 112; 0; 1; 0; 0; 1268308; 696456; 4
99; 112; 1; 1; 0; 0; 1268308; 696487; 4
99; 112; 0; 1; 1; 0; 1268308; 696448; 4
99; 112; 1; 1; 1; 0; 1268308; 696487; 4
99; 112; 0; 1; 0; 0; 1268313; 663948; 4
99; 112; 1; 1; 0; 0; 1268313; 663987; 4
99; 112; 0; 1; 1; 0; 1268313; 663948; 4
99; 112; 1; 1; 1; 0; 1268313; 663987; 4
99; 112; 0; 1; 0; 0; 1268318; 631332; 4
99; 112; 1; 1; 0; 0; 1268318; 631370; 4
99; 112; 0; 1; 1; 0; 1268318; 631332; 4
99; 112; 1; 1; 1; 0; 1268318; 631370; 4
99; 112; 0; 1; 0; 0; 1268323; 598816; 4
99; 112; 1; 1; 0; 0; 1268323; 598854; 4
99; 112; 0; 1; 1; 0; 1268323; 598816; 4
99; 112; 1; 1; 1; 0; 1268323; 598854; 4
99; 112; 0; 1; 0; 0; 1268328; 565652; 4
99; 112; 1; 1; 0; 0; 1268328; 565690; 4
99; 112; 0; 1; 1; 0; 1268328; 565652; 4
99; 112; 1; 1; 1; 0; 1268328; 565690; 4
99; 112; 0; 1; 0; 0; 1268333; 532940; 4
99; 112; 1; 1; 0; 0; 1268333; 532980; 4
99; 112; 0; 1; 1; 0; 1268333; 532940; 4
99; 112; 1; 1; 1; 0; 1268333; 532980; 4
99; 112; 0; 1; 0; 0; 1268338; 500168; 4
99; 112; 1; 1; 0; 0; 1268338; 500208; 4
99; 112; 0; 1; 1; 0; 1268338; 500168; 4
99; 112; 1; 1; 1; 0; 1268338; 500208; 4
99; 112; 0; 1; 0; 0; 1268343; 467128; 4
99; 112; 1; 1; 0; 0; 1268343; 467168; 4
99; 112; 0; 1; 1; 0; 1268343; 467128; 4
99; 112; 1; 1; 1; 0; 1268343; 467168; 4
99; 112; 0; 1; 0; 0; 1268348; 434220; 4
99; 112; 0; 1; 1; 0; 1268447; 777214; 5
99; 112; 1; 1; 1; 0; 1268447; 777245; 5
99; 112; 0; 1; 0; 0; 1268452; 744596; 5
99; 112; 1; 1; 0; 0; 1268452; 744635; 5
99; 112; 0; 1; 1; 0; 1268452; 744596; 5
99; 112; 1; 1; 1; 0; 1268452; 744635; 5
99; 112; 0; 1; 0; 0; 1268457; 712010; 5
99; 112; 1; 1; 0; 0; 1268457; 712050; 5
99; 112; 0; 1; 1; 0; 1268457; 712010; 5
99; 112; 1; 1; 1; 0; 1268457; 712042; 5
99; 112; 0; 1; 0; 0; 1268462; 678659; 5
99; 112; 1; 1; 0; 0; 1268462; 678698; 5
99; 112; 0; 1; 1; 0; 1268462; 678659; 5
99; 112; 1; 1; 1; 0; 1268462; 678698; 5
99; 112; 0; 1; 0; 0; 1268467; 645666; 5
99; 112; 1; 1; 0; 0; 1268467; 645706; 5
99; 112; 0; 1; 1; 0; 1268467; 645666; 5
99; 112; 1; 1; 1; 0; 1268467; 645706; 5
99; 112; 0; 1; 0; 0; 1268472; 612932; 5
99; 112; 1; 1; 0; 0; 1268472; 612970; 5
99; 112; 0; 1; 1; 0; 1268472; 612932; 5
99; 112; 1; 1; 1; 0; 1268472; 612964; 5
99; 112; 0; 1; 0; 0; 1268477; 580158; 5
99; 112; 1; 1; 0; 0; 1268477; 580198; 5
99; 112; 0; 1; 1; 0; 1268477; 580158; 5
99; 112; 1; 1; 1; 0; 1268477; 580198; 5
99; 112; 0; 1; 0; 0; 1268482; 547214; 5
99; 112; 1; 1; 0; 0; 1268482; 547254; 5
99; 112; 0; 1; 1; 0; 1268482; 547214; 5
99; 112; 1; 1; 1; 0; 1268482; 547246; 5
99; 112; 0; 1; 0; 0; 1268487; 513682; 5
99; 112; 1; 1; 0; 0; 1268487; 513722; 5
99; 112; 0; 1; 1; 0; 1268487; 513682; 5
99; 112; 1; 1; 1; 0; 1268487; 513722; 5
99; 112; 0; 1; 0; 0; 1268492; 480822; 5
99; 112; 1; 1; 0; 0; 1268492; 480862; 5
99; 112; 0; 1; 1; 0; 1268492; 480822; 5
99; 112; 1; 1; 1; 0; 1268492; 480862; 5
99; 112; 0; 1; 0; 0; 1268497; 448002; 5
99; 112; 0; 1; 1; 0; 1268596; 786948; 6
99; 112; 1; 1; 1; 0; 1268596; 786979; 6
99; 112; 0; 1; 0; 0; 1268601; 754050; 6
99; 112; 1; 1; 0; 0; 1268601; 754089; 6
99; 112; 0; 1; 1; 0; 1268601; 754050; 6
99; 112; 1; 1; 1; 0; 1268601; 754089; 6
99; 112; 0; 1; 0; 0; 1268606; 721198; 6
99; 112; 1; 1; 0; 0; 1268606; 721237; 6
99; 112; 0; 1; 1; 0; 1268606; 721190; 6
99; 112; 1; 1; 1; 0; 1268606; 721229; 6
99; 112; 0; 1; 0; 0; 1268611; 687823; 6
99; 112; 1; 1; 0; 0; 1268611; 687862; 6
99; 112; 0; 1; 1; 0; 1268611; 687823; 6
99; 112; 1; 1; 1; 0; 1268611; 687862; 6
99; 112; 0; 1; 0; 0; 1268616; 654690; 6
99; 112; 1; 1; 0; 0; 1268616; 654728; 6
99; 112; 0; 1; 1; 0; 1268616; 654690; 6
99; 112; 1; 1; 1; 0; 1268616; 654728; 6
99; 112; 0; 1; 0; 0; 1268621; 621456; 6
99; 112; 1; 1; 0; 0; 1268621; 621496; 6
99; 112; 0; 1; 1; 0; 1268621; 621456; 6
99; 112; 1; 1; 1; 0; 1268621; 621496; 6
99; 112; 0; 1; 0; 0; 1268626; 588440; 6
99; 112; 1; 1; 0; 0; 1268626; 588480; 6
99; 112; 0; 1; 1; 0; 1268626; 588440; 6
99; 112; 1; 1; 1; 0; 1268626; 588480; 6
99; 112; 0; 1; 0; 0; 1268631; 555516; 6
99; 112; 1; 1; 0; 0; 1268631; 555556; 6
99; 112; 0; 1; 1; 0; 1268631; 555516; 6
99; 112; 1; 1; 1; 0; 1268631; 555556; 6
99; 112; 0; 1; 0; 0; 1268636; 522244; 6
99; 112; 1; 1; 0; 0; 1268636; 522284; 6
99; 112; 0; 1; 1; 0; 1268636; 522236; 6
99; 112; 1; 1; 1; 0; 1268636; 522276; 6
99; 112; 0; 1; 0; 0; 1268641; 489196; 6
99; 112; 1; 1; 0; 0; 1268641; 489236; 6
99; 112; 0; 1; 1; 0; 1268641; 489196; 6
99; 112; 1; 1; 1; 0; 1268641; 489236; 6
99; 112; 0; 1; 0; 0; 1268646; 455768; 6
99; 112; 0; 1; 1; 0; 1268745; 792206; 7
99; 112; 1; 1; 1; 0; 1268745; 792237; 7
99; 112; 0; 1; 0; 0; 1268750; 758753; 7
99; 112; 1; 1; 0; 0; 1268750; 758792; 7
99; 112; 0; 1; 1; 0; 1268750; 758753; 7
99; 112; 1; 1; 1; 0; 1268750; 758784; 7
99; 112; 0; 1; 0; 0; 1268755; 725651; 7
99; 112; 1; 1; 0; 0; 1268755; 725690; 7
99; 112; 0; 1; 1; 0; 1268755; 725651; 7
99; 112; 1; 1; 1; 0; 1268755; 725682; 7
99; 112; 0; 1; 0; 0; 1268760; 692456; 7
99; 112; 1; 1; 0; 0; 1268760; 692495; 7
99; 112; 0; 1; 1; 0; 1268760; 692448; 7
99; 112; 1; 1; 1; 0; 1268760; 692487; 7
99; 112; 0; 1; 0; 0; 1268765; 659338; 7
99; 112; 1; 1; 0; 0; 1268765; 659378; 7
99; 112; 0; 1; 1; 0; 1268765; 659338; 7
99; 112; 1; 1; 1; 0; 1268765; 659378; 7
99; 112; 0; 1; 0; 0; 1268770; 625402; 7
99; 112; 1; 1; 0; 0; 1268770; 625440; 7
99; 112; 0; 1; 1; 0; 1268770; 625402; 7
99; 112; 1; 1; 1; 0; 1268770; 625440; 7
99; 112; 0; 1; 0; 0; 1268775; 592190; 7
99; 112; 1; 1; 0; 0; 1268775; 592230; 7
99; 112; 0; 1; 1; 0; 1268775; 592190; 7
99; 112; 1; 1; 1; 0; 1268775; 592230; 7
99; 112; 0; 1; 0; 0; 1268780; 559206; 7
99; 112; 1; 1; 0; 0; 1268780; 559246; 7
99; 112; 0; 1; 1; 0; 1268780; 559198; 7
99; 112; 1; 1; 1; 0; 1268780; 559238; 7
99; 112; 0; 1; 0; 0; 1268785; 525986; 7
99; 112; 1; 1; 0; 0; 1268785; 526026; 7
99; 112; 0; 1; 1; 0; 1268785; 525986; 7
99; 112; 1; 1; 1; 0; 1268785; 526026; 7
99; 112; 0; 1; 0; 0; 1268790; 492722; 7
99; 112; 1; 1; 0; 0; 1268790; 492758; 7
99; 112; 0; 1; 1; 0; 1268790; 492722; 7
99; 112; 1; 1; 1; 0; 1268790; 492754; 7
99; 112; 0; 1; 0; 0; 1268795; 459010; 7
99; 112; 0; 1; 1; 0; 1268845; 127659; 8
99; 112; 1; 1; 1; 0; 1268845; 127698; 8
99; 112; 0; 1; 0; 0; 1268850; 94667; 8
99; 112; 1; 1; 0; 0; 1268850; 94706; 8
99; 112; 0; 1; 1; 0; 1268850; 94667; 8
99; 112; 1; 1; 1; 0; 1268850; 94706; 8
99; 112; 0; 1; 0; 0; 1268855; 61729; 8
99; 112; 1; 1; 0; 0; 1268855; 61768; 8
99; 112; 0; 1; 1; 0; 1268855; 61729; 8
99; 112; 1; 1; 1; 0; 1268855; 61768; 8
99; 112; 0; 1; 0; 0; 1268860; 28917; 8
99; 112; 1; 1; 0; 0; 1268860; 28956; 8
99; 112; 0; 1; 1; 0; 1268860; 28917; 8
99; 112; 1; 1; 1; 0; 1268860; 28956; 8
99; 112; 0; 1; 0; 0; 1268864; 995955; 8
99; 112; 1; 1; 0; 0; 1268864; 995995; 8
99; 112; 0; 1; 1; 0; 1268864; 995955; 8
99; 112; 1; 1; 1; 0; 1268864; 995995; 8
99; 112; 0; 1; 0; 0; 1268869; 962995; 8
99; 112; 1; 1; 0; 0; 1268869; 963035; 8
99; 112; 0; 1; 1; 0; 1268869; 962995; 8
99; 112; 1; 1; 1; 0; 1268869; 963035; 8
99; 112; 0; 1; 0; 0; 1268874; 930267; 8
99; 112; 1; 1; 0; 0; 1268874; 930307; 8
99; 112; 0; 1; 1; 0; 1268874; 930267; 8
99; 112; 1; 1; 1; 0; 1268874; 930307; 8
99; 112; 0; 1; 0; 0; 1268879; 897463; 8
99; 112; 1; 1; 0; 0; 1268879; 897503; 8
99; 112; 0; 1; 1; 0; 1268879; 897463; 8
99; 112; 1; 1; 1; 0; 1268879; 897503; 8
99; 112; 0; 1; 0; 0; 1268884; 864643; 8
99; 112; 1; 1; 0; 0; 1268884; 864683; 8
99; 112; 0; 1; 1; 0; 1268884; 864643; 8
99; 112; 1; 1; 1; 0; 1268884; 864675; 8
99; 112; 0; 1; 0; 0; 1268889; 831955; 8
99; 112; 1; 1; 0; 0; 1268889; 831995; 8
99; 112; 0; 1; 1; 0; 1268889; 831955; 8
99; 112; 1; 1; 1; 0; 1268889; 831995; 8
99; 112; 0; 1; 0; 0; 1268894; 798923; 8
99; 112; 1; 1; 0; 0; 1268894; 798963; 8
99; 112; 0; 1; 1; 0; 1268894; 798923; 8
99; 112; 1; 1; 1; 0; 1268894; 798963; 8
99; 112; 0; 1; 0; 0; 1268899; 766075; 8
99; 112; 0; 1; 1; 0; 1268999; 115870; 9
99; 112; 1; 1; 1; 0; 1268999; 115909; 9
99; 112; 0; 1; 0; 0; 1269004; 83065; 9
99; 112; 1; 1; 0; 0; 1269004; 83096; 9
99; 112; 0; 1; 1; 0; 1269004; 83057; 9
99; 112; 1; 1; 1; 0; 1269004; 83096; 9
99; 112; 0; 1; 0; 0; 1269009; 50510; 9
99; 112; 1; 1; 0; 0; 1269009; 50550; 9
99; 112; 0; 1; 1; 0; 1269009; 50510; 9
99; 112; 1; 1; 1; 0; 1269009; 50550; 9
99; 112; 0; 1; 0; 0; 1269014; 18307; 9
99; 112; 1; 1; 0; 0; 1269014; 18346; 9
99; 112; 0; 1; 1; 0; 1269014; 18307; 9
99; 112; 1; 1; 1; 0; 1269014; 18346; 9
99; 112; 0; 1; 0; 0; 1269018; 985902; 9
99; 112; 1; 1; 0; 0; 1269018; 985940; 9
99; 112; 0; 1; 1; 0; 1269018; 985902; 9
99; 112; 1; 1; 1; 0; 1269018; 985932; 9
99; 112; 0; 1; 0; 0; 1269023; 953550; 9
99; 112; 1; 1; 0; 0; 1269023; 953590; 9
99; 112; 0; 1; 1; 0; 1269023; 953550; 9
99; 112; 1; 1; 1; 0; 1269023; 953582; 9
99; 112; 0; 1; 0; 0; 1269028; 920760; 9
99; 112; 1; 1; 0; 0; 1269028; 920800; 9
99; 112; 0; 1; 1; 0; 1269028; 920760; 9
99; 112; 1; 1; 1; 0; 1269028; 920792; 9
99; 112; 0; 1; 0; 0; 1269033; 888338; 9
99; 112; 1; 1; 0; 0; 1269033; 888378; 9
99; 112; 0; 1; 1; 0; 1269033; 888338; 9
99; 112; 1; 1; 1; 0; 1269033; 888378; 9
99; 112; 0; 1; 0; 0; 1269038; 856214; 9
99; 112; 1; 1; 0; 0; 1269038; 856254; 9
99; 112; 0; 1; 1; 0; 1269038; 856214; 9
99; 112; 1; 1; 1; 0; 1269038; 856254; 9
99; 112; 0; 1; 0; 0; 1269043; 823966; 9
99; 112; 1; 1; 0; 0; 1269043; 823994; 9
99; 112; 0; 1; 1; 0; 1269043; 823966; 9
99; 112; 1; 1; 1; 0; 1269043; 823994; 9
99; 112; 0; 1; 0; 0; 1269048; 791642; 9
99; 112; 0; 1; 1; 0; 1269148; 141049; 10
99; 112; 1; 1; 1; 0; 1269148; 141088; 10
99; 112; 0; 1; 0; 0; 1269153; 108611; 10
99; 112; 1; 1; 0; 0; 1269153; 108650; 10
99; 112; 0; 1; 1; 0; 1269153; 108603; 10
99; 112; 1; 1; 1; 0; 1269153; 108642; 10
99; 112; 0; 1; 0; 0; 1269158; 76221; 10
99; 112; 1; 1; 0; 0; 1269158; 76260; 10
99; 112; 0; 1; 1; 0; 1269158; 76221; 10
99; 112; 1; 1; 1; 0; 1269158; 76253; 10
99; 112; 0; 1; 0; 0; 1269163; 43496; 10
99; 112; 1; 1; 0; 0; 1269163; 43535; 10
99; 112; 0; 1; 1; 0; 1269163; 43496; 10
99; 112; 1; 1; 1; 0; 1269163; 43535; 10
99; 112; 0; 1; 0; 0; 1269168; 10933; 10
99; 112; 1; 1; 0; 0; 1269168; 10971; 10
99; 112; 0; 1; 1; 0; 1269168; 10933; 10
99; 112; 1; 1; 1; 0; 1269168; 10971; 10
99; 112; 0; 1; 0; 0; 1269172; 978605; 10
99; 112; 1; 1; 0; 0; 1269172; 978643; 10
99; 112; 0; 1; 1; 0; 1269172; 978605; 10
99; 112; 1; 1; 1; 0; 1269172; 978643; 10
99; 112; 0; 1; 0; 0; 1269177; 946099; 10
99; 112; 1; 1; 0; 0; 1269177; 946131; 10
99; 112; 0; 1; 1; 0; 1269177; 946093; 10
99; 112; 1; 1; 1; 0; 1269177; 946131; 10
99; 112; 0; 1; 0; 0; 1269182; 913593; 10
99; 112; 1; 1; 0; 0; 1269182; 913629; 10
99; 112; 0; 1; 1; 0; 1269182; 913593; 10
99; 112; 1; 1; 1; 0; 1269182; 913629; 10
99; 112; 0; 1; 0; 0; 1269187; 880677; 10
99; 112; 1; 1; 0; 0; 1269187; 880717; 10
99; 112; 0; 1; 1; 0; 1269187; 880677; 10
99; 112; 1; 1; 1; 0; 1269187; 880709; 10
99; 112; 0; 1; 0; 0; 1269192; 848505; 10
99; 112; 1; 1; 0; 0; 1269192; 848545; 10
99; 112; 0; 1; 1; 0; 1269192; 848505; 10
99; 112; 1; 1; 1; 0; 1269192; 848545; 10
99; 112; 0; 1; 0; 0; 1269197; 816597; 10
99; 112; 0; 1; 1; 0; 1269297; 168589; 11
99; 112; 1; 1; 1; 0; 1269297; 168628; 11
99; 112; 0; 1; 0; 0; 1269302; 135870; 11
99; 112; 1; 1; 0; 0; 1269302; 135909; 11
99; 112; 0; 1; 1; 0; 1269302; 135870; 11
99; 112; 1; 1; 1; 0; 1269302; 135901; 11
99; 112; 0; 1; 0; 0; 1269307; 103182; 11
99; 112; 1; 1; 0; 0; 1269307; 103221; 11
99; 112; 0; 1; 1; 0; 1269307; 103182; 11
99; 112; 1; 1; 1; 0; 1269307; 103221; 11
99; 112; 0; 1; 0; 0; 1269312; 70128; 11
99; 112; 1; 1; 0; 0; 1269312; 70167; 11
99; 112; 0; 1; 1; 0; 1269312; 70128; 11
99; 112; 1; 1; 1; 0; 1269312; 70159; 11
99; 112; 0; 1; 0; 0; 1269317; 37253; 11
99; 112; 1; 1; 0; 0; 1269317; 37293; 11
99; 112; 0; 1; 1; 0; 1269317; 37253; 11
99; 112; 1; 1; 1; 0; 1269317; 37293; 11
99; 112; 0; 1; 0; 0; 1269322; 4353; 11
99; 112; 1; 1; 0; 0; 1269322; 4393; 11
99; 112; 0; 1; 1; 0; 1269322; 4353; 11
99; 112; 1; 1; 1; 0; 1269322; 4393; 11
99; 112; 0; 1; 0; 0; 1269326; 971729; 11
99; 112; 1; 1; 0; 0; 1269326; 971769; 11
99; 112; 0; 1; 1; 0; 1269326; 971729; 11
99; 112; 1; 1; 1; 0; 1269326; 971769; 11
99; 112; 0; 1; 0; 0; 1269331; 939237; 11
99; 112; 1; 1; 0; 0; 1269331; 939277; 11
99; 112; 0; 1; 1; 0; 1269331; 939237; 11
99; 112; 1; 1; 1; 0; 1269331; 939269; 11
99; 112; 0; 1; 0; 0; 1269336; 906333; 11
99; 112; 1; 1; 0; 0; 1269336; 906369; 11
99; 112; 0; 1; 1; 0; 1269336; 906333; 11
99; 112; 1; 1; 1; 0; 1269336; 906361; 11
99; 112; 0; 1; 0; 0; 1269341; 873933; 11
99; 112; 1; 1; 0; 0; 1269341; 873973; 11
99; 112; 0; 1; 1; 0; 1269341; 873933; 11
99; 112; 1; 1; 1; 0; 1269341; 873973; 11
99; 112; 0; 1; 0; 0; 1269346; 841293; 11
99; 112; 0; 1; 1; 0; 1269446; 186948; 12
99; 112; 1; 1; 1; 0; 1269446; 186987; 12
99; 112; 0; 1; 0; 0; 1269451; 154073; 12
99; 112; 1; 1; 0; 0; 1269451; 154112; 12
99; 112; 0; 1; 1; 0; 1269451; 154073; 12
99; 112; 1; 1; 1; 0; 1269451; 154104; 12
99; 112; 0; 1; 0; 0; 1269456; 121479; 12
99; 112; 1; 1; 0; 0; 1269456; 121518; 12
99; 112; 0; 1; 1; 0; 1269456; 121479; 12
