Req Code; ID; RF; Cal; Ch, W#; t_ow mil; t_ow submil; Event
99; 64; 0; 1; 1; 0; 814063; 722792; 2
99; 64; 1; 1; 1; 0; 814063; 722839; 2
99; 64; 0; 1; 0; 0; 814068; 675299; 2
99; 64; 1; 1; 0; 0; 814068; 675339; 2
99; 64; 0; 1; 1; 0; 814068; 675293; 2
99; 64; 1; 1; 1; 0; 814068; 675339; 2
99; 64; 0; 1; 0; 0; 814073; 628581; 2
99; 64; 1; 1; 0; 0; 814073; 628621; 2
99; 64; 0; 1; 1; 0; 814073; 628573; 2
99; 64; 1; 1; 1; 0; 814073; 628621; 2
99; 64; 0; 1; 0; 0; 814078; 582205; 2
99; 64; 1; 1; 0; 0; 814078; 582253; 2
99; 64; 0; 1; 1; 0; 814078; 582205; 2
99; 64; 1; 1; 1; 0; 814078; 582253; 2
99; 64; 0; 1; 0; 0; 814083; 535661; 2
99; 64; 1; 1; 0; 0; 814083; 535705; 2
99; 64; 0; 1; 1; 0; 814083; 535661; 2
99; 64; 1; 1; 1; 0; 814083; 535705; 2
99; 64; 0; 1; 0; 0; 814088; 488957; 2
99; 64; 1; 1; 0; 0; 814088; 489005; 2
99; 64; 0; 1; 1; 0; 814088; 488957; 2
99; 64; 1; 1; 1; 0; 814088; 489005; 2
99; 64; 0; 1; 0; 0; 814093; 441677; 2
99; 64; 1; 1; 0; 0; 814093; 441713; 2
99; 64; 0; 1; 1; 0; 814093; 441677; 2
99; 64; 1; 1; 1; 0; 814093; 441713; 2
99; 64; 0; 1; 0; 0; 814098; 394713; 2
99; 64; 0; 1; 1; 0; 814197; 461089; 3
99; 64; 1; 1; 1; 0; 814197; 461135; 3
99; 64; 0; 1; 0; 0; 814202; 414456; 3
99; 64; 1; 1; 0; 0; 814202; 414495; 3
99; 64; 0; 1; 1; 0; 814202; 414456; 3
99; 64; 1; 1; 1; 0; 814202; 414495; 3
99; 64; 0; 1; 0; 0; 814207; 368081; 3
99; 64; 1; 1; 0; 0; 814207; 368128; 3
99; 64; 0; 1; 1; 0; 814207; 368081; 3
99; 64; 1; 1; 1; 0; 814207; 368128; 3
99; 64; 0; 1; 0; 0; 814212; 321862; 3
99; 64; 1; 1; 0; 0; 814212; 321901; 3
99; 64; 0; 1; 1; 0; 814212; 321854; 3
99; 64; 1; 1; 1; 0; 814212; 321901; 3
99; 64; 0; 1; 0; 0; 814217; 275621; 3
99; 64; 1; 1; 0; 0; 814217; 275667; 3
99; 64; 0; 1; 1; 0; 814217; 275621; 3
99; 64; 1; 1; 1; 0; 814217; 275667; 3
99; 64; 0; 1; 0; 0; 814222; 229167; 3
99; 64; 1; 1; 0; 0; 814222; 229205; 3
99; 64; 0; 1; 1; 0; 814222; 229159; 3
99; 64; 1; 1; 1; 0; 814222; 229205; 3
99; 64; 0; 1; 0; 0; 814227; 182621; 3
99; 64; 1; 1; 0; 0; 814227; 182667; 3
99; 64; 0; 1; 1; 0; 814227; 182621; 3
99; 64; 1; 1; 1; 0; 814227; 182667; 3
99; 64; 0; 1; 0; 0; 814232; 136473; 3
99; 64; 1; 1; 0; 0; 814232; 136517; 3
99; 64; 0; 1; 1; 0; 814232; 136473; 3
99; 64; 1; 1; 1; 0; 814232; 136517; 3
99; 64; 0; 1; 0; 0; 814237; 90557; 3
99; 64; 1; 1; 0; 0; 814237; 90597; 3
99; 64; 0; 1; 1; 0; 814237; 90557; 3
99; 64; 1; 1; 1; 0; 814237; 90597; 3
99; 64; 0; 1; 0; 0; 814242; 44509; 3
99; 64; 1; 1; 0; 0; 814242; 44557; 3
99; 64; 0; 1; 1; 0; 814242; 44509; 3
99; 64; 1; 1; 1; 0; 814242; 44557; 3
99; 64; 0; 1; 0; 0; 814246; 998465; 3
99; 64; 0; 1; 1; 0; 814346; 72698; 4
99; 64; 1; 1; 1; 0; 814346; 72737; 4
99; 64; 0; 1; 0; 0; 814351; 26518; 4
99; 64; 1; 1; 0; 0; 814351; 26565; 4
99; 64; 0; 1; 1; 0; 814351; 26518; 4
99; 64; 1; 1; 1; 0; 814351; 26565; 4
99; 64; 0; 1; 0; 0; 814355; 980596; 4
99; 64; 1; 1; 0; 0; 814355; 980635; 4
99; 64; 0; 1; 1; 0; 814355; 980596; 4
99; 64; 1; 1; 1; 0; 814355; 980643; 4
99; 64; 0; 1; 0; 0; 814360; 934753; 4
99; 64; 1; 1; 0; 0; 814360; 934800; 4
99; 64; 0; 1; 1; 0; 814360; 934753; 4
99; 64; 1; 1; 1; 0; 814360; 934800; 4
99; 64; 0; 1; 0; 0; 814365; 888978; 4
99; 64; 1; 1; 0; 0; 814365; 889026; 4
99; 64; 0; 1; 1; 0; 814365; 888978; 4
99; 64; 1; 1; 1; 0; 814365; 889026; 4
99; 64; 0; 1; 0; 0; 814370; 843134; 4
99; 64; 1; 1; 0; 0; 814370; 843182; 4
99; 64; 0; 1; 1; 0; 814370; 843134; 4
99; 64; 1; 1; 1; 0; 814370; 843174; 4
99; 64; 0; 1; 0; 0; 814375; 797058; 4
99; 64; 1; 1; 0; 0; 814375; 797104; 4
99; 64; 0; 1; 1; 0; 814375; 797058; 4
99; 64; 1; 1; 1; 0; 814375; 797104; 4
99; 64; 0; 1; 0; 0; 814380; 751230; 4
99; 64; 1; 1; 0; 0; 814380; 751274; 4
99; 64; 0; 1; 1; 0; 814380; 751230; 4
99; 64; 1; 1; 1; 0; 814380; 751274; 4
99; 64; 0; 1; 0; 0; 814385; 704902; 4
99; 64; 1; 1; 0; 0; 814385; 704938; 4
99; 64; 0; 1; 1; 0; 814385; 704894; 4
99; 64; 1; 1; 1; 0; 814385; 704938; 4
99; 64; 0; 1; 0; 0; 814390; 659050; 4
99; 64; 1; 1; 0; 0; 814390; 659098; 4
99; 64; 0; 1; 1; 0; 814390; 659050; 4
99; 64; 1; 1; 1; 0; 814390; 659098; 4
99; 64; 0; 1; 0; 0; 814395; 613230; 4
99; 64; 0; 1; 1; 0; 814445; 151175; 5
99; 64; 1; 1; 1; 0; 814445; 151221; 5
99; 64; 0; 1; 0; 0; 814450; 105190; 5
99; 64; 1; 1; 0; 0; 814450; 105237; 5
99; 64; 0; 1; 1; 0; 814450; 105190; 5
99; 64; 1; 1; 1; 0; 814450; 105237; 5
99; 64; 0; 1; 0; 0; 814455; 58956; 5
99; 64; 1; 1; 0; 0; 814455; 59003; 5
99; 64; 0; 1; 1; 0; 814455; 58956; 5
99; 64; 1; 1; 1; 0; 814455; 59003; 5
99; 64; 0; 1; 0; 0; 814460; 12003; 5
99; 64; 1; 1; 0; 0; 814460; 12042; 5
99; 64; 0; 1; 1; 0; 814460; 11995; 5
99; 64; 1; 1; 1; 0; 814460; 12042; 5
99; 64; 0; 1; 0; 0; 814464; 965635; 5
99; 64; 1; 1; 0; 0; 814464; 965675; 5
99; 64; 0; 1; 1; 0; 814464; 965635; 5
99; 64; 1; 1; 1; 0; 814464; 965675; 5
99; 64; 0; 1; 0; 0; 814469; 919759; 5
99; 64; 1; 1; 0; 0; 814469; 919807; 5
99; 64; 0; 1; 1; 0; 814469; 919759; 5
99; 64; 1; 1; 1; 0; 814469; 919807; 5
99; 64; 0; 1; 0; 0; 814474; 873667; 5
99; 64; 1; 1; 0; 0; 814474; 873715; 5
99; 64; 0; 1; 1; 0; 814474; 873667; 5
99; 64; 1; 1; 1; 0; 814474; 873715; 5
99; 64; 0; 1; 0; 0; 814479; 827315; 5
99; 64; 1; 1; 0; 0; 814479; 827355; 5
99; 64; 0; 1; 1; 0; 814479; 827307; 5
99; 64; 1; 1; 1; 0; 814479; 827355; 5
99; 64; 0; 1; 0; 0; 814484; 780527; 5
99; 64; 1; 1; 0; 0; 814484; 780575; 5
99; 64; 0; 1; 1; 0; 814484; 780527; 5
99; 64; 1; 1; 1; 0; 814484; 780575; 5
99; 64; 0; 1; 0; 0; 814489; 734399; 5
99; 64; 1; 1; 0; 0; 814489; 734447; 5
99; 64; 0; 1; 1; 0; 814489; 734399; 5
99; 64; 1; 1; 1; 0; 814489; 734447; 5
99; 64; 0; 1; 0; 0; 814494; 688175; 5
99; 64; 1; 1; 0; 0; 814494; 688223; 5
99; 64; 0; 1; 1; 0; 814494; 688175; 5
99; 64; 1; 1; 1; 0; 814494; 688223; 5
99; 64; 0; 1; 0; 0; 814499; 642103; 5
99; 64; 0; 1; 1; 0; 814598; 715073; 6
99; 64; 1; 1; 1; 0; 814598; 715120; 6
99; 64; 0; 1; 0; 0; 814603; 668557; 6
99; 64; 1; 1; 0; 0; 814603; 668596; 6
99; 64; 0; 1; 1; 0; 814603; 668557; 6
99; 64; 1; 1; 1; 0; 814603; 668596; 6
99; 64; 0; 1; 0; 0; 814608; 622010; 6
99; 64; 1; 1; 0; 0; 814608; 622057; 6
99; 64; 0; 1; 1; 0; 814608; 622010; 6
99; 64; 1; 1; 1; 0; 814608; 622050; 6
99; 64; 0; 1; 0; 0; 814613; 575339; 6
99; 64; 1; 1; 0; 0; 814613; 575385; 6
99; 64; 0; 1; 1; 0; 814613; 575339; 6
99; 64; 1; 1; 1; 0; 814613; 575378; 6
99; 64; 0; 1; 0; 0; 814618; 528213; 6
99; 64; 1; 1; 0; 0; 814618; 528261; 6
99; 64; 0; 1; 1; 0; 814618; 528213; 6
99; 64; 1; 1; 1; 0; 814618; 528261; 6
99; 64; 0; 1; 0; 0; 814623; 481581; 6
99; 64; 1; 1; 0; 0; 814623; 481629; 6
99; 64; 0; 1; 1; 0; 814623; 481581; 6
99; 64; 1; 1; 1; 0; 814623; 481629; 6
99; 64; 0; 1; 0; 0; 814628; 435049; 6
99; 64; 1; 1; 0; 0; 814628; 435097; 6
99; 64; 0; 1; 1; 0; 814628; 435049; 6
99; 64; 1; 1; 1; 0; 814628; 435097; 6
99; 64; 0; 1; 0; 0; 814633; 388505; 6
99; 64; 1; 1; 0; 0; 814633; 388541; 6
99; 64; 0; 1; 1; 0; 814633; 388505; 6
99; 64; 1; 1; 1; 0; 814633; 388541; 6
99; 64; 0; 1; 0; 0; 814638; 341533; 6
99; 64; 1; 1; 0; 0; 814638; 341573; 6
99; 64; 0; 1; 1; 0; 814638; 341525; 6
99; 64; 1; 1; 1; 0; 814638; 341573; 6
99; 64; 0; 1; 0; 0; 814643; 294017; 6
99; 64; 1; 1; 0; 0; 814643; 294057; 6
99; 64; 0; 1; 1; 0; 814643; 294017; 6
99; 64; 1; 1; 1; 0; 814643; 294057; 6
99; 64; 0; 1; 0; 0; 814648; 247009; 6
99; 64; 0; 1; 1; 0; 814747; 310714; 7
99; 64; 1; 1; 1; 0; 814747; 310760; 7
99; 64; 0; 1; 0; 0; 814752; 263245; 7
99; 64; 1; 1; 0; 0; 814752; 263292; 7
99; 64; 0; 1; 1; 0; 814752; 263245; 7
99; 64; 1; 1; 1; 0; 814752; 263284; 7
99; 64; 0; 1; 0; 0; 814757; 216237; 7
99; 64; 1; 1; 0; 0; 814757; 216276; 7
99; 64; 0; 1; 1; 0; 814757; 216229; 7
99; 64; 1; 1; 1; 0; 814757; 216276; 7
99; 64; 0; 1; 0; 0; 814762; 169362; 7
99; 64; 1; 1; 0; 0; 814762; 169401; 7
99; 64; 0; 1; 1; 0; 814762; 169354; 7
99; 64; 1; 1; 1; 0; 814762; 169401; 7
99; 64; 0; 1; 0; 0; 814767; 122370; 7
99; 64; 1; 1; 0; 0; 814767; 122418; 7
99; 64; 0; 1; 1; 0; 814767; 122370; 7
99; 64; 1; 1; 1; 0; 814767; 122418; 7
99; 64; 0; 1; 0; 0; 814772; 75338; 7
99; 64; 1; 1; 0; 0; 814772; 75378; 7
99; 64; 0; 1; 1; 0; 814772; 75338; 7
99; 64; 1; 1; 1; 0; 814772; 75386; 7
99; 64; 0; 1; 0; 0; 814777; 27830; 7
99; 64; 1; 1; 0; 0; 814777; 27870; 7
99; 64; 0; 1; 1; 0; 814777; 27830; 7
99; 64; 1; 1; 1; 0; 814777; 27870; 7
99; 64; 0; 1; 0; 0; 814781; 980394; 7
99; 64; 1; 1; 0; 0; 814781; 980442; 7
99; 64; 0; 1; 1; 0; 814781; 980394; 7
99; 64; 1; 1; 1; 0; 814781; 980442; 7
99; 64; 0; 1; 0; 0; 814786; 933450; 7
99; 64; 1; 1; 0; 0; 814786; 933486; 7
99; 64; 0; 1; 1; 0; 814786; 933442; 7
99; 64; 1; 1; 1; 0; 814786; 933486; 7
99; 64; 0; 1; 0; 0; 814791; 886534; 7
99; 64; 1; 1; 0; 0; 814791; 886582; 7
99; 64; 0; 1; 1; 0; 814791; 886534; 7
99; 64; 1; 1; 1; 0; 814791; 886582; 7
99; 64; 0; 1; 0; 0; 814796; 839214; 7
99; 64; 0; 1; 1; 0; 814895; 893682; 8
99; 64; 1; 1; 1; 0; 814895; 893729; 8
99; 64; 0; 1; 0; 0; 814900; 846300; 8
99; 64; 1; 1; 0; 0; 814900; 846339; 8
99; 64; 0; 1; 1; 0; 814900; 846292; 8
99; 64; 1; 1; 1; 0; 814900; 846339; 8
99; 64; 0; 1; 0; 0; 814905; 799026; 8
99; 64; 1; 1; 0; 0; 814905; 799073; 8
99; 64; 0; 1; 1; 0; 814905; 799026; 8
99; 64; 1; 1; 1; 0; 814905; 799073; 8
99; 64; 0; 1; 0; 0; 814910; 751667; 8
99; 64; 1; 1; 0; 0; 814910; 751714; 8
99; 64; 0; 1; 1; 0; 814910; 751667; 8
99; 64; 1; 1; 1; 0; 814910; 751714; 8
99; 64; 0; 1; 0; 0; 814915; 704222; 8
99; 64; 1; 1; 0; 0; 814915; 704268; 8
99; 64; 0; 1; 1; 0; 814915; 704222; 8
99; 64; 1; 1; 1; 0; 814915; 704268; 8
99; 64; 0; 1; 0; 0; 814920; 656682; 8
99; 64; 1; 1; 0; 0; 814920; 656730; 8
99; 64; 0; 1; 1; 0; 814920; 656682; 8
99; 64; 1; 1; 1; 0; 814920; 656730; 8
99; 64; 0; 1; 0; 0; 814925; 608760; 8
99; 64; 1; 1; 0; 0; 814925; 608806; 8
99; 64; 0; 1; 1; 0; 814925; 608760; 8
99; 64; 1; 1; 1; 0; 814925; 608814; 8
99; 64; 0; 1; 0; 0; 814930; 561290; 8
99; 64; 1; 1; 0; 0; 814930; 561330; 8
99; 64; 0; 1; 1; 0; 814930; 561290; 8
99; 64; 1; 1; 1; 0; 814930; 561338; 8
99; 64; 0; 1; 0; 0; 814935; 513158; 8
99; 64; 1; 1; 0; 0; 814935; 513206; 8
99; 64; 0; 1; 1; 0; 814935; 513158; 8
99; 64; 1; 1; 1; 0; 814935; 513206; 8
99; 64; 0; 1; 0; 0; 814940; 465778; 8
99; 64; 1; 1; 0; 0; 814940; 465822; 8
99; 64; 0; 1; 1; 0; 814940; 465778; 8
99; 64; 1; 1; 1; 0; 814940; 465814; 8
99; 64; 0; 1; 0; 0; 814945; 418418; 8
99; 64; 0; 1; 1; 0; 814999; 896034; 9
99; 64; 1; 1; 1; 0; 814999; 896073; 9
99; 64; 0; 1; 0; 0; 815004; 848495; 9
99; 64; 1; 1; 0; 0; 815004; 848542; 9
99; 64; 0; 1; 1; 0; 815004; 848495; 9
99; 64; 1; 1; 1; 0; 815004; 848542; 9
99; 64; 0; 1; 0; 0; 815009; 800159; 9
99; 64; 1; 1; 0; 0; 815009; 800198; 9
99; 64; 0; 1; 1; 0; 815009; 800159; 9
99; 64; 1; 1; 1; 0; 815009; 800198; 9
99; 64; 0; 1; 0; 0; 815014; 752635; 9
99; 64; 1; 1; 0; 0; 815014; 752682; 9
99; 64; 0; 1; 1; 0; 815014; 752635; 9
99; 64; 1; 1; 1; 0; 815014; 752682; 9
99; 64; 0; 1; 0; 0; 815019; 705558; 9
99; 64; 1; 1; 0; 0; 815019; 705596; 9
99; 64; 0; 1; 1; 0; 815019; 705550; 9
99; 64; 1; 1; 1; 0; 815019; 705596; 9
99; 64; 0; 1; 0; 0; 815024; 658104; 9
99; 64; 1; 1; 0; 0; 815024; 658150; 9
99; 64; 0; 1; 1; 0; 815024; 658104; 9
99; 64; 1; 1; 1; 0; 815024; 658150; 9
99; 64; 0; 1; 0; 0; 815029; 610502; 9
99; 64; 1; 1; 0; 0; 815029; 610542; 9
99; 64; 0; 1; 1; 0; 815029; 610494; 9
99; 64; 1; 1; 1; 0; 815029; 610542; 9
99; 64; 0; 1; 0; 0; 815034; 562222; 9
99; 64; 1; 1; 0; 0; 815034; 562266; 9
99; 64; 0; 1; 1; 0; 815034; 562222; 9
99; 64; 1; 1; 1; 0; 815034; 562266; 9
99; 64; 0; 1; 0; 0; 815039; 514418; 9
99; 64; 1; 1; 0; 0; 815039; 514466; 9
99; 64; 0; 1; 1; 0; 815039; 514418; 9
99; 64; 1; 1; 1; 0; 815039; 514466; 9
99; 64; 0; 1; 0; 0; 815044; 467026; 9
99; 64; 1; 1; 0; 0; 815044; 467074; 9
99; 64; 0; 1; 1; 0; 815044; 467026; 9
99; 64; 1; 1; 1; 0; 815044; 467074; 9
99; 64; 0; 1; 0; 0; 815049; 419486; 9
99; 64; 0; 1; 1; 0; 815148; 466104; 10
99; 64; 1; 1; 1; 0; 815148; 466151; 10
99; 64; 0; 1; 0; 0; 815153; 418393; 10
99; 64; 1; 1; 0; 0; 815153; 418440; 10
99; 64; 0; 1; 1; 0; 815153; 418393; 10
99; 64; 1; 1; 1; 0; 815153; 418432; 10
99; 64; 0; 1; 0; 0; 815158; 370604; 10
99; 64; 1; 1; 0; 0; 815158; 370643; 10
99; 64; 0; 1; 1; 0; 815158; 370596; 10
99; 64; 1; 1; 1; 0; 815158; 370643; 10
99; 64; 0; 1; 0; 0; 815163; 322800; 10
99; 64; 1; 1; 0; 0; 815163; 322846; 10
99; 64; 0; 1; 1; 0; 815163; 322800; 10
99; 64; 1; 1; 1; 0; 815163; 322846; 10
99; 64; 0; 1; 0; 0; 815168; 274518; 10
99; 64; 1; 1; 0; 0; 815168; 274564; 10
99; 64; 0; 1; 1; 0; 815168; 274518; 10
99; 64; 1; 1; 1; 0; 815168; 274564; 10
99; 64; 0; 1; 0; 0; 815173; 226792; 10
99; 64; 1; 1; 0; 0; 815173; 226832; 10
99; 64; 0; 1; 1; 0; 815173; 226784; 10
99; 64; 1; 1; 1; 0; 815173; 226832; 10
99; 64; 0; 1; 0; 0; 815178; 178972; 10
99; 64; 1; 1; 0; 0; 815178; 179018; 10
99; 64; 0; 1; 1; 0; 815178; 178972; 10
99; 64; 1; 1; 1; 0; 815178; 179018; 10
99; 64; 0; 1; 0; 0; 815183; 131080; 10
99; 64; 1; 1; 0; 0; 815183; 131120; 10
99; 64; 0; 1; 1; 0; 815183; 131072; 10
99; 64; 1; 1; 1; 0; 815183; 131120; 10
99; 64; 0; 1; 0; 0; 815188; 83080; 10
99; 64; 1; 1; 0; 0; 815188; 83128; 10
99; 64; 0; 1; 1; 0; 815188; 83080; 10
99; 64; 1; 1; 1; 0; 815188; 83128; 10
99; 64; 0; 1; 0; 0; 815193; 34704; 10
99; 64; 1; 1; 0; 0; 815193; 34752; 10
99; 64; 0; 1; 1; 0; 815193; 34704; 10
99; 64; 1; 1; 1; 0; 815193; 34752; 10
99; 64; 0; 1; 0; 0; 815197; 986696; 10
99; 64; 0; 1; 1; 0; 815297; 35862; 11
99; 64; 1; 1; 1; 0; 815297; 35909; 11
99; 64; 0; 1; 0; 0; 815301; 988448; 11
99; 64; 1; 1; 0; 0; 815301; 988495; 11
99; 64; 0; 1; 1; 0; 815301; 988448; 11
99; 64; 1; 1; 1; 0; 815301; 988495; 11
99; 64; 0; 1; 0; 0; 815306; 941698; 11
99; 64; 1; 1; 0; 0; 815306; 941737; 11
99; 64; 0; 1; 1; 0; 815306; 941698; 11
99; 64; 1; 1; 1; 0; 815306; 941737; 11
99; 64; 0; 1; 0; 0; 815311; 894917; 11
99; 64; 1; 1; 0; 0; 815311; 894964; 11
99; 64; 0; 1; 1; 0; 815311; 894917; 11
99; 64; 1; 1; 1; 0; 815311; 894964; 11
99; 64; 0; 1; 0; 0; 815316; 848096; 11
99; 64; 1; 1; 0; 0; 815316; 848142; 11
99; 64; 0; 1; 1; 0; 815316; 848096; 11
99; 64; 1; 1; 1; 0; 815316; 848142; 11
99; 64; 0; 1; 0; 0; 815321; 801182; 11
99; 64; 1; 1; 0; 0; 815321; 801230; 11
99; 64; 0; 1; 1; 0; 815321; 801182; 11
99; 64; 1; 1; 1; 0; 815321; 801230; 11
99; 64; 0; 1; 0; 0; 815326; 753558; 11
99; 64; 1; 1; 0; 0; 815326; 753604; 11
99; 64; 0; 1; 1; 0; 815326; 753558; 11
99; 64; 1; 1; 1; 0; 815326; 753604; 11
99; 64; 0; 1; 0; 0; 815331; 706270; 11
99; 64; 1; 1; 0; 0; 815331; 706306; 11
99; 64; 0; 1; 1; 0; 815331; 706270; 11
99; 64; 1; 1; 1; 0; 815331; 706306; 11
99; 64; 0; 1; 0; 0; 815336; 659166; 11
99; 64; 1; 1; 0; 0; 815336; 659206; 11
99; 64; 0; 1; 1; 0; 815336; 659166; 11
99; 64; 1; 1; 1; 0; 815336; 659206; 11
99; 64; 0; 1; 0; 0; 815341; 612118; 11
99; 64; 1; 1; 0; 0; 815341; 612158; 11
99; 64; 0; 1; 1; 0; 815341; 612118; 11
99; 64; 1; 1; 1; 0; 815341; 612158; 11
99; 64; 0; 1; 0; 0; 815346; 564722; 11
99; 64; 0; 1; 1; 0; 815445; 621612; 12
99; 64; 1; 1; 1; 0; 815445; 621659; 12
99; 64; 0; 1; 0; 0; 815450; 574518; 12
99; 64; 1; 1; 0; 0; 815450; 574565; 12
99; 64; 0; 1; 1; 0; 815450; 574518; 12
99; 64; 1; 1; 1; 0; 815450; 574565; 12
99; 64; 0; 1; 0; 0; 815455; 527417; 12
99; 64; 1; 1; 0; 0; 815455; 527464; 12
99; 64; 0; 1; 1; 0; 815455; 527417; 12
99; 64; 1; 1; 1; 0; 815455; 527464; 12
99; 64; 0; 1; 0; 0; 815460; 479885; 12
99; 64; 1; 1; 0; 0; 815460; 479932; 12
99; 64; 0; 1; 1; 0; 815460; 479885; 12
99; 64; 1; 1; 1; 0; 815460; 479932; 12
99; 64; 0; 1; 0; 0; 815465; 432964; 12
99; 64; 1; 1; 0; 0; 815465; 433004; 12
99; 64; 0; 1; 1; 0; 815465; 432964; 12
99; 64; 1; 1; 1; 0; 815465; 433004; 12
99; 64; 0; 1; 0; 0; 815470; 386144; 12
99; 64; 1; 1; 0; 0; 815470; 386190; 12
99; 64; 0; 1; 1; 0; 815470; 386144; 12
