Req Code; ID; RF; Cal; Ch, W#; t_ow mil; t_ow submil; Event
99; 232; 0; 1; 1; 0; 14112447; 449956; 0
99; 232; 1; 1; 1; 0; 14112447; 449995; 0
99; 232; 0; 1; 0; 0; 14112452; 602854; 0
99; 232; 1; 1; 0; 0; 14112452; 602885; 0
99; 232; 0; 1; 1; 0; 14112452; 602846; 0
99; 232; 1; 1; 1; 0; 14112452; 602885; 0
99; 232; 0; 1; 0; 0; 14112457; 755096; 0
99; 232; 1; 1; 0; 0; 14112457; 755135; 0
99; 232; 0; 1; 1; 0; 14112457; 755096; 0
99; 232; 1; 1; 1; 0; 14112457; 755135; 0
99; 232; 0; 1; 0; 0; 14112462; 907315; 0
99; 232; 1; 1; 0; 0; 14112462; 907354; 0
99; 232; 0; 1; 1; 0; 14112462; 907315; 0
99; 232; 1; 1; 1; 0; 14112462; 907354; 0
99; 232; 0; 1; 0; 0; 14112468; 60104; 0
99; 232; 1; 1; 0; 0; 14112468; 60144; 0
99; 232; 0; 1; 1; 0; 14112468; 60104; 0
99; 232; 1; 1; 1; 0; 14112468; 60144; 0
99; 232; 0; 1; 0; 0; 14112473; 212572; 0
99; 232; 1; 1; 0; 0; 14112473; 212612; 0
99; 232; 0; 1; 1; 0; 14112473; 212572; 0
99; 232; 1; 1; 1; 0; 14112473; 212612; 0
99; 232; 0; 1; 0; 0; 14112478; 364690; 0
99; 232; 1; 1; 0; 0; 14112478; 364728; 0
99; 232; 0; 1; 1; 0; 14112478; 364690; 0
99; 232; 1; 1; 1; 0; 14112478; 364728; 0
99; 232; 0; 1; 0; 0; 14112483; 517516; 0
99; 232; 1; 1; 0; 0; 14112483; 517556; 0
99; 232; 0; 1; 1; 0; 14112483; 517516; 0
99; 232; 1; 1; 1; 0; 14112483; 517556; 0
99; 232; 0; 1; 0; 0; 14112488; 670044; 0
99; 232; 1; 1; 0; 0; 14112488; 670080; 0
99; 232; 0; 1; 1; 0; 14112488; 670044; 0
99; 232; 1; 1; 1; 0; 14112488; 670080; 0
99; 232; 0; 1; 0; 0; 14112493; 822196; 0
99; 232; 1; 1; 0; 0; 14112493; 822228; 0
99; 232; 0; 1; 1; 0; 14112493; 822188; 0
99; 232; 1; 1; 1; 0; 14112493; 822228; 0
99; 232; 0; 1; 0; 0; 14112498; 974292; 0
99; 232; 0; 1; 1; 0; 14112596; 872456; 1
99; 232; 1; 1; 1; 0; 14112596; 872495; 1
99; 232; 0; 1; 0; 0; 14112602; 24518; 1
99; 232; 1; 1; 0; 0; 14112602; 24557; 1
99; 232; 0; 1; 1; 0; 14112602; 24518; 1
99; 232; 1; 1; 1; 0; 14112602; 24557; 1
99; 232; 0; 1; 0; 0; 14112607; 176987; 1
99; 232; 1; 1; 0; 0; 14112607; 177018; 1
99; 232; 0; 1; 1; 0; 14112607; 176987; 1
99; 232; 1; 1; 1; 0; 14112607; 177018; 1
99; 232; 0; 1; 0; 0; 14112612; 328346; 1
99; 232; 1; 1; 0; 0; 14112612; 328385; 1
99; 232; 0; 1; 1; 0; 14112612; 328346; 1
99; 232; 1; 1; 1; 0; 14112612; 328385; 1
99; 232; 0; 1; 0; 0; 14112617; 480160; 1
99; 232; 1; 1; 0; 0; 14112617; 480190; 1
99; 232; 0; 1; 1; 0; 14112617; 480152; 1
99; 232; 1; 1; 1; 0; 14112617; 480190; 1
99; 232; 0; 1; 0; 0; 14112622; 631728; 1
99; 232; 1; 1; 0; 0; 14112622; 631768; 1
99; 232; 0; 1; 1; 0; 14112622; 631728; 1
99; 232; 1; 1; 1; 0; 14112622; 631768; 1
99; 232; 0; 1; 0; 0; 14112627; 783884; 1
99; 232; 1; 1; 0; 0; 14112627; 783924; 1
99; 232; 0; 1; 1; 0; 14112627; 783884; 1
99; 232; 1; 1; 1; 0; 14112627; 783924; 1
99; 232; 0; 1; 0; 0; 14112632; 935504; 1
99; 232; 1; 1; 0; 0; 14112632; 935536; 1
99; 232; 0; 1; 1; 0; 14112632; 935496; 1
99; 232; 1; 1; 1; 0; 14112632; 935536; 1
99; 232; 0; 1; 0; 0; 14112638; 86704; 1
99; 232; 1; 1; 0; 0; 14112638; 86744; 1
99; 232; 0; 1; 1; 0; 14112638; 86704; 1
99; 232; 1; 1; 1; 0; 14112638; 86744; 1
99; 232; 0; 1; 0; 0; 14112643; 238628; 1
99; 232; 1; 1; 0; 0; 14112643; 238668; 1
99; 232; 0; 1; 1; 0; 14112643; 238628; 1
99; 232; 1; 1; 1; 0; 14112643; 238668; 1
99; 232; 0; 1; 0; 0; 14112648; 390588; 1
99; 232; 0; 1; 1; 0; 14112746; 275979; 2
99; 232; 1; 1; 1; 0; 14112746; 276018; 2
99; 232; 0; 1; 0; 0; 14112751; 427901; 2
99; 232; 1; 1; 0; 0; 14112751; 427940; 2
99; 232; 0; 1; 1; 0; 14112751; 427901; 2
99; 232; 1; 1; 1; 0; 14112751; 427940; 2
99; 232; 0; 1; 0; 0; 14112756; 580112; 2
99; 232; 1; 1; 0; 0; 14112756; 580143; 2
99; 232; 0; 1; 1; 0; 14112756; 580112; 2
99; 232; 1; 1; 1; 0; 14112756; 580143; 2
99; 232; 0; 1; 0; 0; 14112761; 731776; 2
99; 232; 1; 1; 0; 0; 14112761; 731815; 2
99; 232; 0; 1; 1; 0; 14112761; 731776; 2
99; 232; 1; 1; 1; 0; 14112761; 731815; 2
99; 232; 0; 1; 0; 0; 14112766; 884207; 2
99; 232; 1; 1; 0; 0; 14112766; 884245; 2
99; 232; 0; 1; 1; 0; 14112766; 884207; 2
99; 232; 1; 1; 1; 0; 14112766; 884245; 2
99; 232; 0; 1; 0; 0; 14112772; 36699; 2
99; 232; 1; 1; 0; 0; 14112772; 36729; 2
99; 232; 0; 1; 1; 0; 14112772; 36691; 2
99; 232; 1; 1; 1; 0; 14112772; 36729; 2
99; 232; 0; 1; 0; 0; 14112777; 188775; 2
99; 232; 1; 1; 0; 0; 14112777; 188815; 2
99; 232; 0; 1; 1; 0; 14112777; 188775; 2
99; 232; 1; 1; 1; 0; 14112777; 188815; 2
99; 232; 0; 1; 0; 0; 14112782; 340759; 2
99; 232; 1; 1; 0; 0; 14112782; 340799; 2
99; 232; 0; 1; 1; 0; 14112782; 340759; 2
99; 232; 1; 1; 1; 0; 14112782; 340799; 2
99; 232; 0; 1; 0; 0; 14112787; 492643; 2
99; 232; 1; 1; 0; 0; 14112787; 492675; 2
99; 232; 0; 1; 1; 0; 14112787; 492643; 2
99; 232; 1; 1; 1; 0; 14112787; 492675; 2
99; 232; 0; 1; 0; 0; 14112792; 644739; 2
99; 232; 1; 1; 0; 0; 14112792; 644767; 2
99; 232; 0; 1; 1; 0; 14112792; 644731; 2
99; 232; 1; 1; 1; 0; 14112792; 644767; 2
99; 232; 0; 1; 0; 0; 14112797; 797419; 2
99; 232; 0; 1; 1; 0; 14112895; 687464; 3
99; 232; 1; 1; 1; 0; 14112895; 687503; 3
99; 232; 0; 1; 0; 0; 14112900; 839315; 3
99; 232; 1; 1; 0; 0; 14112900; 839354; 3
99; 232; 0; 1; 1; 0; 14112900; 839315; 3
99; 232; 1; 1; 1; 0; 14112900; 839354; 3
99; 232; 0; 1; 0; 0; 14112905; 991198; 3
99; 232; 1; 1; 0; 0; 14112905; 991229; 3
99; 232; 0; 1; 1; 0; 14112905; 991198; 3
99; 232; 1; 1; 1; 0; 14112905; 991237; 3
99; 232; 0; 1; 0; 0; 14112911; 143893; 3
99; 232; 1; 1; 0; 0; 14112911; 143932; 3
99; 232; 0; 1; 1; 0; 14112911; 143893; 3
99; 232; 1; 1; 1; 0; 14112911; 143932; 3
99; 232; 0; 1; 0; 0; 14112916; 295878; 3
99; 232; 1; 1; 0; 0; 14112916; 295916; 3
99; 232; 0; 1; 1; 0; 14112916; 295878; 3
99; 232; 1; 1; 1; 0; 14112916; 295916; 3
99; 232; 0; 1; 0; 0; 14112921; 447206; 3
99; 232; 1; 1; 0; 0; 14112921; 447244; 3
99; 232; 0; 1; 1; 0; 14112921; 447206; 3
99; 232; 1; 1; 1; 0; 14112921; 447244; 3
99; 232; 0; 1; 0; 0; 14112926; 598964; 3
99; 232; 1; 1; 0; 0; 14112926; 599004; 3
99; 232; 0; 1; 1; 0; 14112926; 598964; 3
99; 232; 1; 1; 1; 0; 14112926; 599004; 3
99; 232; 0; 1; 0; 0; 14112931; 750752; 3
99; 232; 1; 1; 0; 0; 14112931; 750792; 3
99; 232; 0; 1; 1; 0; 14112931; 750752; 3
99; 232; 1; 1; 1; 0; 14112931; 750792; 3
99; 232; 0; 1; 0; 0; 14112936; 902016; 3
99; 232; 1; 1; 0; 0; 14112936; 902048; 3
99; 232; 0; 1; 1; 0; 14112936; 902008; 3
99; 232; 1; 1; 1; 0; 14112936; 902048; 3
99; 232; 0; 1; 0; 0; 14112942; 53144; 3
99; 232; 1; 1; 0; 0; 14112942; 53176; 3
99; 232; 0; 1; 1; 0; 14112942; 53144; 3
99; 232; 1; 1; 1; 0; 14112942; 53184; 3
99; 232; 0; 1; 0; 0; 14112947; 204776; 3
99; 232; 0; 1; 1; 0; 14113045; 85300; 4
99; 232; 1; 1; 1; 0; 14113045; 85339; 4
99; 232; 0; 1; 0; 0; 14113050; 237596; 4
99; 232; 1; 1; 0; 0; 14113050; 237635; 4
99; 232; 0; 1; 1; 0; 14113050; 237596; 4
99; 232; 1; 1; 1; 0; 14113050; 237635; 4
99; 232; 0; 1; 0; 0; 14113055; 389940; 4
99; 232; 1; 1; 0; 0; 14113055; 389971; 4
99; 232; 0; 1; 1; 0; 14113055; 389940; 4
99; 232; 1; 1; 1; 0; 14113055; 389971; 4
99; 232; 0; 1; 0; 0; 14113060; 542807; 4
99; 232; 1; 1; 0; 0; 14113060; 542846; 4
99; 232; 0; 1; 1; 0; 14113060; 542807; 4
99; 232; 1; 1; 1; 0; 14113060; 542846; 4
99; 232; 0; 1; 0; 0; 14113065; 696018; 4
99; 232; 1; 1; 0; 0; 14113065; 696050; 4
99; 232; 0; 1; 1; 0; 14113065; 696018; 4
99; 232; 1; 1; 1; 0; 14113065; 696050; 4
99; 232; 0; 1; 0; 0; 14113070; 848862; 4
99; 232; 1; 1; 0; 0; 14113070; 848900; 4
99; 232; 0; 1; 1; 0; 14113070; 848862; 4
99; 232; 1; 1; 1; 0; 14113070; 848900; 4
99; 232; 0; 1; 0; 0; 14113076; 2604; 4
99; 232; 1; 1; 0; 0; 14113076; 2644; 4
99; 232; 0; 1; 1; 0; 14113076; 2604; 4
99; 232; 1; 1; 1; 0; 14113076; 2644; 4
99; 232; 0; 1; 0; 0; 14113081; 156400; 4
99; 232; 1; 1; 0; 0; 14113081; 156440; 4
99; 232; 0; 1; 1; 0; 14113081; 156400; 4
99; 232; 1; 1; 1; 0; 14113081; 156440; 4
99; 232; 0; 1; 0; 0; 14113086; 309868; 4
99; 232; 1; 1; 0; 0; 14113086; 309908; 4
99; 232; 0; 1; 1; 0; 14113086; 309868; 4
99; 232; 1; 1; 1; 0; 14113086; 309908; 4
99; 232; 0; 1; 0; 0; 14113091; 463072; 4
99; 232; 1; 1; 0; 0; 14113091; 463112; 4
99; 232; 0; 1; 1; 0; 14113091; 463072; 4
99; 232; 1; 1; 1; 0; 14113091; 463112; 4
99; 232; 0; 1; 0; 0; 14113096; 615884; 4
99; 232; 0; 1; 1; 0; 14113148; 136448; 5
99; 232; 1; 1; 1; 0; 14113148; 136479; 5
99; 232; 0; 1; 0; 0; 14113153; 289425; 5
99; 232; 1; 1; 0; 0; 14113153; 289464; 5
99; 232; 0; 1; 1; 0; 14113153; 289425; 5
99; 232; 1; 1; 1; 0; 14113153; 289464; 5
99; 232; 0; 1; 0; 0; 14113158; 442745; 5
99; 232; 1; 1; 0; 0; 14113158; 442784; 5
99; 232; 0; 1; 1; 0; 14113158; 442745; 5
99; 232; 1; 1; 1; 0; 14113158; 442784; 5
99; 232; 0; 1; 0; 0; 14113163; 595198; 5
99; 232; 1; 1; 0; 0; 14113163; 595229; 5
99; 232; 0; 1; 1; 0; 14113163; 595198; 5
99; 232; 1; 1; 1; 0; 14113163; 595237; 5
99; 232; 0; 1; 0; 0; 14113168; 747980; 5
99; 232; 1; 1; 0; 0; 14113168; 748018; 5
99; 232; 0; 1; 1; 0; 14113168; 747980; 5
99; 232; 1; 1; 1; 0; 14113168; 748018; 5
99; 232; 0; 1; 0; 0; 14113173; 900488; 5
99; 232; 1; 1; 0; 0; 14113173; 900526; 5
99; 232; 0; 1; 1; 0; 14113173; 900488; 5
99; 232; 1; 1; 1; 0; 14113173; 900526; 5
99; 232; 0; 1; 0; 0; 14113179; 52136; 5
99; 232; 1; 1; 0; 0; 14113179; 52168; 5
99; 232; 0; 1; 1; 0; 14113179; 52136; 5
99; 232; 1; 1; 1; 0; 14113179; 52168; 5
99; 232; 0; 1; 0; 0; 14113184; 203884; 5
99; 232; 1; 1; 0; 0; 14113184; 203916; 5
99; 232; 0; 1; 1; 0; 14113184; 203884; 5
99; 232; 1; 1; 1; 0; 14113184; 203916; 5
99; 232; 0; 1; 0; 0; 14113189; 355496; 5
99; 232; 1; 1; 0; 0; 14113189; 355536; 5
99; 232; 0; 1; 1; 0; 14113189; 355496; 5
99; 232; 1; 1; 1; 0; 14113189; 355528; 5
99; 232; 0; 1; 0; 0; 14113194; 507152; 5
99; 232; 1; 1; 0; 0; 14113194; 507192; 5
99; 232; 0; 1; 1; 0; 14113194; 507152; 5
99; 232; 1; 1; 1; 0; 14113194; 507192; 5
99; 232; 0; 1; 0; 0; 14113199; 658908; 5
99; 232; 0; 1; 1; 0; 14113297; 554292; 6
99; 232; 1; 1; 1; 0; 14113297; 554323; 6
99; 232; 0; 1; 0; 0; 14113302; 706471; 6
99; 232; 1; 1; 0; 0; 14113302; 706510; 6
99; 232; 0; 1; 1; 0; 14113302; 706471; 6
99; 232; 1; 1; 1; 0; 14113302; 706510; 6
99; 232; 0; 1; 0; 0; 14113307; 858635; 6
99; 232; 1; 1; 0; 0; 14113307; 858675; 6
99; 232; 0; 1; 1; 0; 14113307; 858635; 6
99; 232; 1; 1; 1; 0; 14113307; 858675; 6
99; 232; 0; 1; 0; 0; 14113313; 10448; 6
99; 232; 1; 1; 0; 0; 14113313; 10487; 6
99; 232; 0; 1; 1; 0; 14113313; 10448; 6
99; 232; 1; 1; 1; 0; 14113313; 10479; 6
99; 232; 0; 1; 0; 0; 14113318; 163260; 6
99; 232; 1; 1; 0; 0; 14113318; 163300; 6
99; 232; 0; 1; 1; 0; 14113318; 163260; 6
99; 232; 1; 1; 1; 0; 14113318; 163300; 6
99; 232; 0; 1; 0; 0; 14113323; 315744; 6
99; 232; 1; 1; 0; 0; 14113323; 315784; 6
99; 232; 0; 1; 1; 0; 14113323; 315744; 6
99; 232; 1; 1; 1; 0; 14113323; 315784; 6
99; 232; 0; 1; 0; 0; 14113328; 467668; 6
99; 232; 1; 1; 0; 0; 14113328; 467706; 6
99; 232; 0; 1; 1; 0; 14113328; 467668; 6
99; 232; 1; 1; 1; 0; 14113328; 467706; 6
99; 232; 0; 1; 0; 0; 14113333; 620020; 6
99; 232; 1; 1; 0; 0; 14113333; 620056; 6
99; 232; 0; 1; 1; 0; 14113333; 620020; 6
99; 232; 1; 1; 1; 0; 14113333; 620056; 6
99; 232; 0; 1; 0; 0; 14113338; 772684; 6
99; 232; 1; 1; 0; 0; 14113338; 772720; 6
99; 232; 0; 1; 1; 0; 14113338; 772684; 6
99; 232; 1; 1; 1; 0; 14113338; 772720; 6
99; 232; 0; 1; 0; 0; 14113343; 925244; 6
99; 232; 1; 1; 0; 0; 14113343; 925276; 6
99; 232; 0; 1; 1; 0; 14113343; 925236; 6
99; 232; 1; 1; 1; 0; 14113343; 925276; 6
99; 232; 0; 1; 0; 0; 14113349; 77456; 6
99; 232; 0; 1; 1; 0; 14113446; 955378; 7
99; 232; 1; 1; 1; 0; 14113446; 955417; 7
99; 232; 0; 1; 0; 0; 14113452; 106964; 7
99; 232; 1; 1; 0; 0; 14113452; 107003; 7
99; 232; 0; 1; 1; 0; 14113452; 106964; 7
99; 232; 1; 1; 1; 0; 14113452; 107003; 7
99; 232; 0; 1; 0; 0; 14113457; 258378; 7
99; 232; 1; 1; 0; 0; 14113457; 258417; 7
99; 232; 0; 1; 1; 0; 14113457; 258378; 7
99; 232; 1; 1; 1; 0; 14113457; 258417; 7
99; 232; 0; 1; 0; 0; 14113462; 409151; 7
99; 232; 1; 1; 0; 0; 14113462; 409182; 7
99; 232; 0; 1; 1; 0; 14113462; 409151; 7
99; 232; 1; 1; 1; 0; 14113462; 409182; 7
99; 232; 0; 1; 0; 0; 14113467; 560738; 7
99; 232; 1; 1; 0; 0; 14113467; 560768; 7
99; 232; 0; 1; 1; 0; 14113467; 560738; 7
99; 232; 1; 1; 1; 0; 14113467; 560768; 7
99; 232; 0; 1; 0; 0; 14113472; 712486; 7
99; 232; 1; 1; 0; 0; 14113472; 712518; 7
99; 232; 0; 1; 1; 0; 14113472; 712486; 7
99; 232; 1; 1; 1; 0; 14113472; 712518; 7
99; 232; 0; 1; 0; 0; 14113477; 863822; 7
99; 232; 1; 1; 0; 0; 14113477; 863862; 7
99; 232; 0; 1; 1; 0; 14113477; 863822; 7
99; 232; 1; 1; 1; 0; 14113477; 863862; 7
99; 232; 0; 1; 0; 0; 14113483; 14778; 7
99; 232; 1; 1; 0; 0; 14113483; 14806; 7
99; 232; 0; 1; 1; 0; 14113483; 14778; 7
99; 232; 1; 1; 1; 0; 14113483; 14814; 7
99; 232; 0; 1; 0; 0; 14113488; 165306; 7
99; 232; 1; 1; 0; 0; 14113488; 165346; 7
99; 232; 0; 1; 1; 0; 14113488; 165306; 7
99; 232; 1; 1; 1; 0; 14113488; 165346; 7
99; 232; 0; 1; 0; 0; 14113493; 316042; 7
99; 232; 1; 1; 0; 0; 14113493; 316074; 7
99; 232; 0; 1; 1; 0; 14113493; 316042; 7
99; 232; 1; 1; 1; 0; 14113493; 316074; 7
99; 232; 0; 1; 0; 0; 14113498; 467542; 7
99; 232; 0; 1; 1; 0; 14113596; 337510; 8
99; 232; 1; 1; 1; 0; 14113596; 337542; 8
99; 232; 0; 1; 0; 0; 14113601; 488557; 8
99; 232; 1; 1; 0; 0; 14113601; 488596; 8
99; 232; 0; 1; 1; 0; 14113601; 488557; 8
99; 232; 1; 1; 1; 0; 14113601; 488596; 8
99; 232; 0; 1; 0; 0; 14113606; 639870; 8
99; 232; 1; 1; 0; 0; 14113606; 639909; 8
99; 232; 0; 1; 1; 0; 14113606; 639870; 8
99; 232; 1; 1; 1; 0; 14113606; 639909; 8
99; 232; 0; 1; 0; 0; 14113611; 790135; 8
99; 232; 1; 1; 0; 0; 14113611; 790175; 8
99; 232; 0; 1; 1; 0; 14113611; 790135; 8
99; 232; 1; 1; 1; 0; 14113611; 790175; 8
99; 232; 0; 1; 0; 0; 14113616; 941198; 8
99; 232; 1; 1; 0; 0; 14113616; 941230; 8
99; 232; 0; 1; 1; 0; 14113616; 941198; 8
99; 232; 1; 1; 1; 0; 14113616; 941230; 8
99; 232; 0; 1; 0; 0; 14113622; 92370; 8
99; 232; 1; 1; 0; 0; 14113622; 92402; 8
99; 232; 0; 1; 1; 0; 14113622; 92362; 8
99; 232; 1; 1; 1; 0; 14113622; 92402; 8
99; 232; 0; 1; 0; 0; 14113627; 242784; 8
99; 232; 1; 1; 0; 0; 14113627; 242822; 8
99; 232; 0; 1; 1; 0; 14113627; 242784; 8
99; 232; 1; 1; 1; 0; 14113627; 242822; 8
99; 232; 0; 1; 0; 0; 14113632; 393134; 8
99; 232; 1; 1; 0; 0; 14113632; 393174; 8
99; 232; 0; 1; 1; 0; 14113632; 393134; 8
99; 232; 1; 1; 1; 0; 14113632; 393174; 8
99; 232; 0; 1; 0; 0; 14113637; 542206; 8
99; 232; 1; 1; 0; 0; 14113637; 542246; 8
99; 232; 0; 1; 1; 0; 14113637; 542206; 8
99; 232; 1; 1; 1; 0; 14113637; 542246; 8
99; 232; 0; 1; 0; 0; 14113642; 691862; 8
99; 232; 1; 1; 0; 0; 14113642; 691894; 8
99; 232; 0; 1; 1; 0; 14113642; 691854; 8
99; 232; 1; 1; 1; 0; 14113642; 691894; 8
99; 232; 0; 1; 0; 0; 14113647; 841738; 8
99; 232; 0; 1; 1; 0; 14113745; 703206; 9
99; 232; 1; 1; 1; 0; 14113745; 703245; 9
99; 232; 0; 1; 0; 0; 14113750; 853706; 9
99; 232; 1; 1; 0; 0; 14113750; 853737; 9
99; 232; 0; 1; 1; 0; 14113750; 853698; 9
99; 232; 1; 1; 1; 0; 14113750; 853737; 9
99; 232; 0; 1; 0; 0; 14113756; 4800; 9
99; 232; 1; 1; 0; 0; 14113756; 4839; 9
99; 232; 0; 1; 1; 0; 14113756; 4800; 9
99; 232; 1; 1; 1; 0; 14113756; 4839; 9
99; 232; 0; 1; 0; 0; 14113761; 156456; 9
99; 232; 1; 1; 0; 0; 14113761; 156495; 9
99; 232; 0; 1; 1; 0; 14113761; 156456; 9
99; 232; 1; 1; 1; 0; 14113761; 156495; 9
99; 232; 0; 1; 0; 0; 14113766; 308198; 9
99; 232; 1; 1; 0; 0; 14113766; 308238; 9
99; 232; 0; 1; 1; 0; 14113766; 308198; 9
99; 232; 1; 1; 1; 0; 14113766; 308238; 9
99; 232; 0; 1; 0; 0; 14113771; 459464; 9
99; 232; 1; 1; 0; 0; 14113771; 459502; 9
99; 232; 0; 1; 1; 0; 14113771; 459464; 9
99; 232; 1; 1; 1; 0; 14113771; 459502; 9
99; 232; 0; 1; 0; 0; 14113776; 610956; 9
99; 232; 1; 1; 0; 0; 14113776; 610994; 9
99; 232; 0; 1; 1; 0; 14113776; 610956; 9
99; 232; 1; 1; 1; 0; 14113776; 610994; 9
99; 232; 0; 1; 0; 0; 14113781; 762822; 9
99; 232; 1; 1; 0; 0; 14113781; 762862; 9
99; 232; 0; 1; 1; 0; 14113781; 762822; 9
99; 232; 1; 1; 1; 0; 14113781; 762862; 9
99; 232; 0; 1; 0; 0; 14113786; 914026; 9
99; 232; 1; 1; 0; 0; 14113786; 914066; 9
99; 232; 0; 1; 1; 0; 14113786; 914026; 9
99; 232; 1; 1; 1; 0; 14113786; 914066; 9
99; 232; 0; 1; 0; 0; 14113792; 64798; 9
99; 232; 1; 1; 0; 0; 14113792; 64838; 9
99; 232; 0; 1; 1; 0; 14113792; 64798; 9
99; 232; 1; 1; 1; 0; 14113792; 64830; 9
99; 232; 0; 1; 0; 0; 14113797; 216534; 9
99; 232; 0; 1; 1; 0; 14113895; 88784; 10
99; 232; 1; 1; 1; 0; 14113895; 88823; 10
99; 232; 0; 1; 0; 0; 14113900; 240370; 10
99; 232; 1; 1; 0; 0; 14113900; 240409; 10
99; 232; 0; 1; 1; 0; 14113900; 240370; 10
99; 232; 1; 1; 1; 0; 14113900; 240409; 10
99; 232; 0; 1; 0; 0; 14113905; 391776; 10
99; 232; 1; 1; 0; 0; 14113905; 391807; 10
99; 232; 0; 1; 1; 0; 14113905; 391768; 10
99; 232; 1; 1; 1; 0; 14113905; 391807; 10
99; 232; 0; 1; 0; 0; 14113910; 543089; 10
99; 232; 1; 1; 0; 0; 14113910; 543128; 10
99; 232; 0; 1; 1; 0; 14113910; 543089; 10
99; 232; 1; 1; 1; 0; 14113910; 543128; 10
99; 232; 0; 1; 0; 0; 14113915; 694120; 10
99; 232; 1; 1; 0; 0; 14113915; 694160; 10
99; 232; 0; 1; 1; 0; 14113915; 694120; 10
99; 232; 1; 1; 1; 0; 14113915; 694160; 10
99; 232; 0; 1; 0; 0; 14113920; 844324; 10
99; 232; 1; 1; 0; 0; 14113920; 844362; 10
99; 232; 0; 1; 1; 0; 14113920; 844324; 10
99; 232; 1; 1; 1; 0; 14113920; 844362; 10
99; 232; 0; 1; 0; 0; 14113925; 995292; 10
99; 232; 1; 1; 0; 0; 14113925; 995332; 10
99; 232; 0; 1; 1; 0; 14113925; 995292; 10
99; 232; 1; 1; 1; 0; 14113925; 995332; 10
99; 232; 0; 1; 0; 0; 14113931; 146400; 10
99; 232; 1; 1; 0; 0; 14113931; 146440; 10
99; 232; 0; 1; 1; 0; 14113931; 146400; 10
99; 232; 1; 1; 1; 0; 14113931; 146440; 10
99; 232; 0; 1; 0; 0; 14113936; 298088; 10
99; 232; 1; 1; 0; 0; 14113936; 298120; 10
99; 232; 0; 1; 1; 0; 14113936; 298080; 10
99; 232; 1; 1; 1; 0; 14113936; 298120; 10
99; 232; 0; 1; 0; 0; 14113941; 450368; 10
99; 232; 1; 1; 0; 0; 14113941; 450400; 10
99; 232; 0; 1; 1; 0; 14113941; 450360; 10
99; 232; 1; 1; 1; 0; 14113941; 450400; 10
99; 232; 0; 1; 0; 0; 14113946; 601908; 10
99; 232; 0; 1; 1; 0; 14113998; 119518; 11
99; 232; 1; 1; 1; 0; 14113998; 119557; 11
99; 232; 0; 1; 0; 0; 14114003; 271159; 11
99; 232; 1; 1; 0; 0; 14114003; 271190; 11
99; 232; 0; 1; 1; 0; 14114003; 271159; 11
99; 232; 1; 1; 1; 0; 14114003; 271190; 11
99; 232; 0; 1; 0; 0; 14114008; 422815; 11
99; 232; 1; 1; 0; 0; 14114008; 422854; 11
99; 232; 0; 1; 1; 0; 14114008; 422815; 11
99; 232; 1; 1; 1; 0; 14114008; 422854; 11
99; 232; 0; 1; 0; 0; 14114013; 574307; 11
99; 232; 1; 1; 0; 0; 14114013; 574346; 11
99; 232; 0; 1; 1; 0; 14114013; 574307; 11
99; 232; 1; 1; 1; 0; 14114013; 574346; 11
99; 232; 0; 1; 0; 0; 14114018; 726486; 11
99; 232; 1; 1; 0; 0; 14114018; 726526; 11
99; 232; 0; 1; 1; 0; 14114018; 726486; 11
99; 232; 1; 1; 1; 0; 14114018; 726526; 11
99; 232; 0; 1; 0; 0; 14114023; 878502; 11
99; 232; 1; 1; 0; 0; 14114023; 878542; 11
99; 232; 0; 1; 1; 0; 14114023; 878502; 11
99; 232; 1; 1; 1; 0; 14114023; 878542; 11
99; 232; 0; 1; 0; 0; 14114029; 29806; 11
99; 232; 1; 1; 0; 0; 14114029; 29838; 11
99; 232; 0; 1; 1; 0; 14114029; 29806; 11
99; 232; 1; 1; 1; 0; 14114029; 29846; 11
99; 232; 0; 1; 0; 0; 14114034; 181346; 11
99; 232; 1; 1; 0; 0; 14114034; 181386; 11
99; 232; 0; 1; 1; 0; 14114034; 181346; 11
99; 232; 1; 1; 1; 0; 14114034; 181386; 11
99; 232; 0; 1; 0; 0; 14114039; 333034; 11
99; 232; 1; 1; 0; 0; 14114039; 333066; 11
99; 232; 0; 1; 1; 0; 14114039; 333026; 11
99; 232; 1; 1; 1; 0; 14114039; 333066; 11
99; 232; 0; 1; 0; 0; 14114044; 484470; 11
99; 232; 1; 1; 0; 0; 14114044; 484502; 11
99; 232; 0; 1; 1; 0; 14114044; 484470; 11
99; 232; 1; 1; 1; 0; 14114044; 484502; 11
99; 232; 0; 1; 0; 0; 14114049; 636262; 11
99; 232; 0; 1; 1; 0; 14114147; 516893; 12
99; 232; 1; 1; 1; 0; 14114147; 516925; 12
99; 232; 0; 1; 0; 0; 14114152; 669034; 12
99; 232; 1; 1; 0; 0; 14114152; 669065; 12
99; 232; 0; 1; 1; 0; 14114152; 669034; 12
99; 232; 1; 1; 1; 0; 14114152; 669065; 12
99; 232; 0; 1; 0; 0; 14114157; 820964; 12
99; 232; 1; 1; 0; 0; 14114157; 821003; 12
99; 232; 0; 1; 1; 0; 14114157; 820964; 12
99; 232; 1; 1; 1; 0; 14114157; 821003; 12
99; 232; 0; 1; 0; 0; 14114162; 972034; 12
99; 232; 1; 1; 0; 0; 14114162; 972065; 12
99; 232; 0; 1; 1; 0; 14114162; 972034; 12
